,index,college,name,state
531,Auburn University,Auburn,Daren Bates,AL
532,Auburn University,Auburn,Jeff Jackson,AL
533,Auburn University,Auburn,Lee Gross,AL
534,Auburn University,Auburn,Rufus Deal,AL
535,Auburn University,Auburn,Jerraud Powers,AL
536,Auburn University,Auburn,Mickey Sutton,AL
537,Auburn University,Auburn,Secdrick McIntyre,AL
538,Auburn University,Auburn,Dell McGee,AL
539,Auburn University,Auburn,Lloyd Cheatham,AL
540,Auburn University,Auburn,Takeo Spikes,AL
541,Auburn University,Auburn,Onterio McCalebb,AL
542,Auburn University,Auburn,Frank Sanders ,AL
543,Auburn University,Auburn,Reggie Torbor,AL
544,Auburn University,Auburn,Jim Price,AL
545,Auburn University,Auburn,Devin Aromashodu,AL
546,Auburn University,Auburn,Dave Hill,AL
547,Auburn University,Auburn,Byron Franklin,AL
548,Auburn University,Auburn,Blake Countess,AL
549,Auburn University,Auburn,Dick Wood,AL
550,Auburn University,Auburn,Chuck Hurston,AL
551,Auburn University,Auburn,Rudi Johnson,AL
552,Auburn University,Auburn,Tim Duckworth,AL
553,Auburn University,Auburn,Ben Grubbs,AL
554,Auburn University,Auburn,Shon Coleman,AL
555,Auburn University,Auburn,DaVonte Lambert,AL
556,Auburn University,Auburn,Jackie Burkett,AL
557,Auburn University,Auburn,Tre Mason,AL
558,Auburn University,Auburn,Marcus Washington,AL
559,Auburn University,Auburn,Chuck Johnson ,AL
560,Auburn University,Auburn,Jonathan Wilhite,AL
561,Auburn University,Auburn,Cooper Wallace,AL
562,Auburn University,Auburn,Robert Baker,AL
563,Auburn University,Auburn,Tex Williams,AL
564,Auburn University,Auburn,Walter Reeves,AL
565,Auburn University,Auburn,Thomas Bailey,AL
566,Auburn University,Auburn,David Rocker,AL
567,Auburn University,Auburn,Jim Reynolds,AL
568,Auburn University,Auburn,Bill Cody,AL
569,Auburn University,Auburn,Gabe Wright,AL
570,Auburn University,Auburn,Rudy Ford,AL
571,Auburn University,Auburn,Mike Pucillo,AL
572,Auburn University,Auburn,Tyronne Green,AL
573,Auburn University,Auburn,Reese McCall,AL
574,Auburn University,Auburn,Jeno James,AL
575,Auburn University,Auburn,Robenson Therezie,AL
576,Auburn University,Auburn,Charlie Fowler,AL
577,Auburn University,Auburn,Dave Middleton,AL
578,Auburn University,Auburn,Doug Smith,AL
579,Auburn University,Auburn,Jack Thornton ,AL
580,Auburn University,Auburn,Max Harrison,AL
581,Auburn University,Auburn,Lionel James,AL
582,Auburn University,Auburn,Larry Willingham,AL
583,Auburn University,Auburn,Cameron Artis-Payne,AL
584,Auburn University,Auburn,Jay Ratliff,AL
585,Auburn University,Auburn,Willie Whitehead,AL
586,Auburn University,Auburn,John Hudson,AL
587,Auburn University,Auburn,Willie Anderson ,AL
588,Auburn University,Auburn,Spencer Johnson,AL
589,Auburn University,Auburn,Gerald Robinson,AL
590,Auburn University,Auburn,C.J. Uzomah,AL
591,Auburn University,Auburn,Stephen Davis ,AL
592,Auburn University,Auburn,George Peoples,AL
593,Auburn University,Auburn,George Rose,AL
594,Auburn University,Auburn,Curtis Stewart,AL
595,Auburn University,Auburn,Anthony Mix,AL
596,Auburn University,Auburn,Gerald Williams,AL
597,Auburn University,Auburn,Ronnie Brown,AL
598,Auburn University,Auburn,Frank D'Agostino,AL
599,Auburn University,Auburn,Mark Brown,AL
600,Auburn University,Auburn,Bob Meeks,AL
601,Auburn University,Auburn,Lamar Rogers,AL
602,Auburn University,Auburn,Chris Davis ,AL
603,Auburn University,Auburn,Kendall Simmons ,AL
604,Auburn University,Auburn,Ed King,AL
605,Auburn University,Auburn,Quan Bray,AL
606,Auburn University,Auburn,Corey Lemonier,AL
607,Auburn University,Auburn,Tony Richardson ,AL
608,Auburn University,Auburn,George Gross,AL
609,Auburn University,Auburn,Aundray Bruce,AL
610,Auburn University,Auburn,Fred Hyatt,AL
611,Auburn University,Auburn,Walter McFadden,AL
612,Auburn University,Auburn,Ryan Taylor,AL
613,Auburn University,Auburn,Quentin Groves ,AL
614,Auburn University,Auburn,Frank Warren,AL
615,Auburn University,Auburn,Karsten Bailey,AL
616,Auburn University,Auburn,Mike Kolen,AL
617,Auburn University,Auburn,Chris Woods,AL
618,Auburn University,Auburn,Dameyune Craig,AL
619,Auburn University,Auburn,Wayne Gandy,AL
620,Auburn University,Auburn,Rich Kreitling,AL
621,Auburn University,Auburn,Ron Stallworth,AL
622,Auburn University,Auburn,Craig Ogletree,AL
623,Auburn University,Auburn,Keith Uecker,AL
624,Auburn University,Auburn,Herb Roton,AL
625,Auburn University,Auburn,Dontarrious Thomas,AL
626,Auburn University,Auburn,Travis Williams,AL
627,Auburn University,Auburn,Mark Smith,AL
628,Auburn University,Auburn,Kevin Porter,AL
629,Auburn University,Auburn,David Irons,AL
630,Auburn University,Auburn,Ray Pelfrey ,AL
631,Auburn University,Auburn,Bo Jackson,AL
632,Auburn University,Auburn,Chuck Clanton,AL
633,Auburn University,Auburn,Dowe Aughtman,AL
634,Auburn University,Auburn,David Jordan,AL
635,Auburn University,Auburn,Zach Clayton,AL
636,Auburn University,Auburn,Sammie Coates,AL
637,Auburn University,Auburn,John Klasnic,AL
638,Auburn University,Auburn,Monk Gafford,AL
639,Auburn University,Auburn,Lee Ziemba,AL
640,Auburn University,Auburn,Chester Willis,AL
641,Auburn University,Auburn,DeMarcus Curry,AL
642,Auburn University,Auburn,Cam Newton,AL
643,Auburn University,Auburn,Corey Barlow,AL
644,Auburn University,Auburn,Tracy Rocker,AL
645,Auburn University,Auburn,Lorenzo Diamond,AL
646,Auburn University,Auburn,Jimmy Burson,AL
647,Auburn University,Auburn,Alexander Wright,AL
648,Auburn University,Auburn,Steve Broussard,AL
649,Auburn University,Auburn,Bobby Freeman ,AL
650,Auburn University,Auburn,Ted Cremer,AL
651,Auburn University,Auburn,T.J. Jackson,AL
652,Auburn University,Auburn,Nick Marshall,AL
653,Auburn University,Auburn,Moon Ducote,AL
654,Auburn University,Auburn,David King,AL
655,Auburn University,Auburn,Scott Bolton,AL
656,Auburn University,Auburn,Travaris Robinson,AL
657,Auburn University,Auburn,Josh Bynes,AL
658,Auburn University,Auburn,Anthony Harris,AL
659,Auburn University,Auburn,Bobby Hunt,AL
660,Auburn University,Auburn,Forrest Blue,AL
661,Auburn University,Auburn,Cadillac Williams,AL
662,Auburn University,Auburn,Chet Bulger,AL
663,Auburn University,Auburn,Davern Williams,AL
664,Auburn University,Auburn,Hal Herring,AL
665,Austin College,Austin,Maurice Harper,TX
666,Austin College,Austin,Gene Babb,TX
667,Austin College,Austin,Leonard Harris,TX
668,Austin College,Austin,Joe Coomer,TX
669,Austin College,Austin,Tex Grigg,TX
670,Austin College,Austin,Barnes Milam,TX
671,Austin College,Austin,Joe Carter,TX
672,Azusa Pacific University,Pacific,Willie Hector,CA
673,Azusa Pacific University,Pacific,Duane Putnam ,CA
674,Azusa Pacific University,Pacific,Mark Nordquist,CA
675,Azusa Pacific University,Pacific,Carlos Brown,CA
676,Azusa Pacific University,Pacific,Brian Peets,CA
677,Azusa Pacific University,Pacific,Bill Striegel,CA
678,Azusa Pacific University,Azusa Pacific,Christian Okoye,CA
679,Azusa Pacific University,Pacific,Herman Urenda,CA
680,Azusa Pacific University,Pacific,Jim Watson,CA
681,Azusa Pacific University,Pacific,Galen Laack,CA
682,Azusa Pacific University,Pacific,Phil Martinovich ,CA
683,Azusa Pacific University,Pacific,Eddie LeBaron,CA
684,Azusa Pacific University,Pacific,Gene Cronin ,CA
685,Azusa Pacific University,Pacific,John Thomas,CA
686,Azusa Pacific University,Pacific,Willard Harrell,CA
687,Azusa Pacific University,Pacific,Ryan Benjamin,CA
688,Azusa Pacific University,Pacific,Mike Whited,CA
689,Azusa Pacific University,Pacific,Daryl Hobbs,CA
690,Azusa Pacific University,Pacific,Bobby Reed,CA
691,Azusa Pacific University,Pacific,Shawn Price,CA
692,Azusa Pacific University,Pacific,Kevin Turner,CA
693,Azusa Pacific University,Pacific,Paul Latzke,CA
694,Azusa Pacific University,Pacific,Greg Bishop,CA
695,Azusa Pacific University,Pacific,Larry Bailey,CA
696,Azusa Pacific University,Pacific,Mike Merriweather,CA
697,Azusa Pacific University,Pacific,A.D. Williams,CA
698,Azusa Pacific University,Pacific,Tony Plummer,CA
699,Azusa Pacific University,Pacific,Honor Jackson,CA
700,Azusa Pacific University,Pacific,Bob Denton ,CA
701,Azusa Pacific University,Pacific,Donnie Spragan,CA
702,Azusa Pacific University,Pacific,Bob Coronado,CA
703,Azusa Pacific University,Azusa Pacific,Doug Barnett,CA
704,Azusa Pacific University,Pacific,Jack Larscheid,CA
705,Azusa Pacific University,Pacific,Bob Adams,CA
706,Azusa Pacific University,Pacific,Henry Wallace,CA
707,Azusa Pacific University,Pacific,John Nisby,CA
708,Azusa Pacific University,Pacific,Clyde Conner,CA
709,Azusa Pacific University,Pacific,Wayne Hawkins,CA
710,Azusa Pacific University,Pacific,Bob Heinz,CA
711,Azusa Pacific University,Pacific,Eddie Macon ,CA
712,Azusa Pacific University,Pacific,Bill Sandeman,CA
713,Azusa Pacific University,Pacific,Dick Bass,CA
714,Azusa Pacific University,Pacific,Bruce Coslet,CA
715,Azusa Pacific University,Pacific,Norm Bass,CA
716,Azusa Pacific University,Pacific,Don Campora,CA
717,Azusa Pacific University,Pacific,Bob Moser,CA
718,Azusa Pacific University,Pacific,Earl Klapstein,CA
719,Azusa Pacific University,Pacific,Lionel Manuel,CA
720,Azusa Pacific University,Pacific,Rudy Redmond,CA
721,Azusa Pacific University,Pacific,Tom McCormick,CA
722,Azusa Pacific University,Pacific,Roy Williams,CA
723,Azusa Pacific University,Pacific,Don Shackelford,CA
724,Azusa Pacific University,Pacific,Lee Murchison,CA
725,Azusa Pacific University,Pacific,Fred Miller,CA
726,Azusa Pacific University,Azusa Pacific,Terrell Watson,CA
727,Baker University,Baker,Tanner Purdum,KS
728,Baker University,Baker,Roger Farmer,KS
729,Baker University,Baker,Charley Hill,KS
730,Bates College,Bates,Fritz Pollard,ME
731,Bates College,Bates,Rico Corsetti,ME
732,Baylor University,Baylor,Robert Blackmon,TX
733,Baylor University,Baylor,Bryce Petty,TX
734,Baylor University,Baylor,Cedric Mack,TX
735,Baylor University,Baylor,Dick Stevens,TX
736,Baylor University,Baylor,Bo Metcalf,TX
737,Baylor University,Baylor,Matt Bryant,TX
738,Baylor University,Baylor,Thomas Brown,TX
739,Baylor University,Baylor,Kendall Wright,TX
740,Baylor University,Baylor,Emmett Kriel,TX
741,Baylor University,Baylor,Broderick Sargent,TX
742,Baylor University,Baylor,Ken Casner,TX
743,Baylor University,Baylor,John Adickes,TX
744,Baylor University,Baylor,Tim Atchison,TX
745,Baylor University,Baylor,Jack Lummus,TX
746,Baylor University,Baylor,Ethan Kelley,TX
747,Baylor University,Baylor,Reyna Thompson,TX
748,Baylor University,Baylor,Bug Hartzog ,TX
749,Baylor University,Baylor,Hank Gremminger,TX
750,Baylor University,Baylor,Mark Cochran,TX
751,Baylor University,Baylor,Jack Wilson,TX
752,Baylor University,Baylor,Anthony Coleman,TX
753,Baylor University,Baylor,Tim Black,TX
754,Baylor University,Baylor,Arland Thompson,TX
755,Baylor University,Baylor,Calvin Hunt,TX
756,Baylor University,Baylor,Mike Singletary ,TX
757,Baylor University,Baylor,Justin Snow,TX
758,Baylor University,Baylor,Dwight Johnson ,TX
759,Baylor University,Baylor,Dominique Zeigler,TX
760,Baylor University,Baylor,Ronnie Bull,TX
761,Baylor University,Baylor,Kyle Fuller,TX
762,Baylor University,Baylor,Les Gatewood ,TX
763,Baylor University,Baylor,Bob Masters,TX
764,Baylor University,Baylor,Darrell Hogan ,TX
765,Baylor University,Baylor,Jackie Allen,TX
766,Baylor University,Baylor,George Kirk,TX
767,Baylor University,Baylor,Bill Glass,TX
768,Baylor University,Baylor,Kelvin Garmon,TX
769,Baylor University,Baylor,Robert Griffin,TX
770,Baylor University,Baylor,Malcolm Frank,TX
771,Baylor University,Baylor,Thomas Everett,TX
772,Baylor University,Baylor,Curt Sandig,TX
773,Baylor University,Baylor,Ben Bronson,TX
774,Baylor University,Baylor,Ray Crockett,TX
775,Baylor University,Baylor,Stan Williams,TX
776,Baylor University,Baylor,Montez Murphy,TX
777,Baylor University,Baylor,Dalton Hoffman,TX
778,Baylor University,Baylor,Terrance Williams,TX
779,Baylor University,Baylor,Harmon Rowe,TX
780,Baylor University,Baylor,Demetri Goodson,TX
781,Baylor University,Baylor,Dobie Craig,TX
782,Baylor University,Baylor,Sam Boyd,TX
783,Baylor University,Baylor,Santana Dotson ,TX
784,Baylor University,Baylor,Jason Smith,TX
785,Baylor University,Baylor,Butch Maples,TX
786,Baylor University,Baylor,L.G. Dupre,TX
787,Baylor University,Baylor,Byron Johnson ,TX
788,Baylor University,Baylor,Gerald McNeil,TX
789,Baylor University,Baylor,Ralph Pittman,TX
790,Baylor University,Baylor,Ron Francis ,TX
791,Baylor University,Baylor,Derrius Thompson,TX
792,Baylor University,Baylor,Colin Allred,TX
793,Baylor University,Baylor,Joe Reed,TX
794,Baylor University,Baylor,Russ Blailock,TX
795,Baylor University,Baylor,Charlie Dupre,TX
796,Baylor University,Baylor,Cleveland Franklin,TX
797,Baylor University,Baylor,Jim Ray Smith,TX
798,Baylor University,Baylor,David Mims,TX
799,Baylor University,Baylor,David Gettis,TX
800,Baylor University,Baylor,Milt Crain,TX
801,Baylor University,Baylor,Steve Howell ,TX
802,Baylor University,Baylor,Joe Pawelek,TX
803,Baylor University,Baylor,Bobby Ply,TX
804,Baylor University,Baylor,Luke Prestridge,TX
805,Baylor University,Baylor,Buddy Tinsley,TX
806,Baylor University,Baylor,Albert Fontenot,TX
807,Baylor University,Baylor,Cop Weathers,TX
808,Baylor University,Baylor,Preston Davis ,TX
809,Baylor University,Baylor,Le'Shai Maston,TX
810,Baylor University,Baylor,Corey Coleman,TX
811,Baylor University,Baylor,John Reynolds,TX
812,Baylor University,Baylor,Mark Kirchner,TX
813,Baylor University,Baylor,Fred Miller,TX
814,Baylor University,Baylor,Robert Holt,TX
815,Baylor University,Baylor,Harvey Jones,TX
816,Baylor University,Baylor,Walter Abercrombie,TX
817,Baylor University,Baylor,Bruce Davis,TX
818,Baylor University,Baylor,Danny Watkins,TX
819,Baylor University,Baylor,Gary Green,TX
820,Baylor University,Baylor,Billy Patterson,TX
821,Baylor University,Baylor,Robert Nelson,TX
822,Baylor University,Baylor,Frankie Smith,TX
823,Baylor University,Baylor,Buddy Humphrey,TX
824,Baylor University,Baylor,Johnny Thomas,TX
825,Baylor University,Baylor,Andrew Billings,TX
826,Baylor University,Baylor,George McCullough,TX
827,Baylor University,Baylor,Goose Gonsoulin,TX
828,Baylor University,Baylor,Monk Edwards,TX
829,Baylor University,Baylor,Steve Dowden,TX
830,Baylor University,Baylor,Derrick Fletcher,TX
831,Baylor University,Baylor,Neal Jeffrey,TX
832,Baylor University,Baylor,Jack Russell,TX
833,Baylor University,Baylor,Khari Long ,TX
834,Baylor University,Baylor,Mike Fisher,TX
835,Baylor University,Baylor,Gary Baxter,TX
836,Baylor University,Baylor,Don Robinson,TX
837,Baylor University,Baylor,Shane Nelson,TX
838,Baylor University,Baylor,Jody Littleton,TX
839,Baylor University,Baylor,Ronnie Lee ,TX
840,Baylor University,Baylor,Jim Taylor,TX
841,Baylor University,Baylor,Randy Grimes,TX
842,Baylor University,Baylor,Frank Pollard,TX
843,Baylor University,Baylor,Daniel Sepulveda,TX
844,Baylor University,Baylor,Phil Taylor,TX
845,Baylor University,Baylor,James Francis ,TX
846,Baylor University,Baylor,John Frongillo,TX
847,Baylor University,Baylor,Charles Benson,TX
848,Baylor University,Baylor,Nakia Codie,TX
849,Baylor University,Baylor,Chance Casey,TX
850,Baylor University,Baylor,Kirk Collins,TX
851,Baylor University,Baylor,Bryce Hager,TX
852,Baylor University,Baylor,Philip Blake,TX
853,Baylor University,Baylor,Dennis Gentry,TX
854,Baylor University,Baylor,Bill Lucky,TX
855,Baylor University,Baylor,Josh Bell,TX
856,Baylor University,Baylor,Pat McNeil,TX
857,Baylor University,Baylor,Ervin Randle ,TX
858,Baylor University,Baylor,Al Witcher,TX
859,Baylor University,Baylor,Greg Hawthorne,TX
860,Baylor University,Baylor,Don Trull,TX
861,Baylor University,Baylor,Charlie Bradshaw,TX
862,Baylor University,Baylor,Adrian Burk,TX
863,Baylor University,Baylor,Derrel Luce,TX
864,Baylor University,Baylor,Doak Field,TX
865,Baylor University,Baylor,Johnny Hatley,TX
866,Baylor University,Baylor,Cyril Richardson ,TX
867,Baylor University,Baylor,Tracy Robertson,TX
868,Baylor University,Baylor,Andrew Melontree,TX
869,Baylor University,Baylor,Robert Williams,TX
870,Baylor University,Baylor,Del Shofner,TX
871,Baylor University,Baylor,Vann McElroy,TX
872,Baylor University,Baylor,C.J. Wilson,TX
873,Baylor University,Baylor,Pete Nicklas,TX
874,Baylor University,Baylor,Alfred Anderson ,TX
875,Baylor University,Baylor,J.D. Walton,TX
876,Baylor University,Baylor,Greg Jerman,TX
877,Baylor University,Baylor,Malcolm Hamilton,TX
878,Baylor University,Baylor,Kevin Hancock,TX
879,Baylor University,Baylor,Cody Carlson,TX
880,Baylor University,Baylor,Ahmad Dixon,TX
881,Baylor University,Baylor,Riley Biggs,TX
882,Baylor University,Baylor,Carl Brazell,TX
883,Baylor University,Baylor,LaCurtis Jones,TX
884,Baylor University,Baylor,Larry Hickman ,TX
885,Baylor University,Baylor,Bud Marshall,TX
886,Baylor University,Baylor,Ron Smith,TX
887,Baylor University,Baylor,Xavien Howard,TX
888,Baylor University,Baylor,Derrick McAdoo,TX
889,Baylor University,Baylor,Willie Andrews,TX
890,Baylor University,Baylor,Leland Douglas,TX
891,Baylor University,Baylor,George Sims,TX
892,Baylor University,Baylor,Melvin Bonner,TX
893,Baylor University,Baylor,Ron Goodwin,TX
894,Baylor University,Baylor,Ricky Thompson,TX
895,Baylor University,Baylor,Tom Minter ,TX
896,Baylor University,Baylor,Allen Rice,TX
897,Baylor University,Baylor,Len Akin,TX
898,Baylor University,Baylor,Tom Sestak,TX
899,Baylor University,Baylor,Reggie Newhouse,TX
900,Baylor University,Baylor,Daryl Gardener,TX
901,Baylor University,Baylor,Ray Berry ,TX
902,Baylor University,Baylor,Jon Weeks,TX
903,Baylor University,Baylor,Terrance Ganaway,TX
