name,salary,year
Jeremiah Attaochu,"$764,200  ",2014
Josh LeRibeus,"$764,081  ",2014
Luke Stocker,"$763,172  ",2014
Antone Smith,"$762,500  ",2014
Clark Harris,"$760,000  ",2014
Olivier Vernon,"$759,520  ",2014
Quinton Carter,"$758,750  ",2014
Casey Matthews,"$758,716  ",2014
James Brewer,"$758,023  ",2014
Richie Brockel,"$755,000  ",2014
Chris Hairston,"$748,977  ",2014
Ego Ferguson,"$747,855  ",2014
Christian Ballard,"$746,888  ",2014
Jake McQuaide,"$745,000  ",2014
Colin Jones,"$745,000  ",2014
Brandon Brooks,"$744,359  ",2014
Julius Thomas,"$741,000  ",2014
Andrew Gardner,"$735,000  ",2014
Tyrone Crawford,"$733,813  ",2014
Mike Martin,"$731,890  ",2014
Troy Niklas,"$731,509  ",2014
Mohamed Sanu,"$730,813  ",2014
Andy Studebaker,"$730,000  ",2014
Nick Hayden,"$730,000  ",2014
George Selvie,"$730,000  ",2014
Marcus Easley,"$730,000  ",2014
Bill Bentley,"$727,278  ",2014
Sean Spence,"$726,345  ",2014
Akeem Dent,"$725,000  ",2014
Johnny Hekker,"$724,884  ",2014
Davon House,"$720,145  ",2014
Sio Moore,"$718,708  ",2014
Akiem Hicks,"$718,225  ",2014
Davante Adams,"$715,164  ",2014
Larry Warford,"$714,250  ",2014
Tyrann Mathieu,"$713,281  ",2014
Bennie Logan,"$711,363  ",2014
Jed Collins,"$710,000  ",2014
Bernard Pierce,"$708,986  ",2014
Dwayne Gratz,"$707,394  ",2014
T.Y. Hilton,"$706,850  ",2014
Travis Kelce,"$706,826  ",2014
John Hughes,"$706,035  ",2014
Mike Glennon,"$705,469  ",2014
Brandon Thompson,"$705,300  ",2014
Lamar Holmes,"$703,400  ",2014
Tandon Doss,"$702,500  ",2014
Rolando McClain,"$700,000  ",2014
Bishop Sankey,"$698,818  ",2014
Tony Bergstrom,"$696,504  ",2014
Perrish Cox,"$695,000  ",2014
Isa Abdul-Quddus,"$695,000  ",2014
Chris Givens,"$694,257  ",2014
Karl Klug,"$693,613  ",2014
Lamar Miller,"$691,500  ",2014
Gino Gradkowski,"$691,106  ",2014
Niles Paul,"$690,413  ",2014
Ben Jones,"$690,362  ",2014
Brian Winters,"$689,969  ",2014
Travis Benjamin,"$689,250  ",2014
Omar Bolden,"$688,607  ",2014
Lee Smith,"$688,401  ",2014
Kirk Cousins,"$688,172  ",2014
Doug Legursky,"$687,059  ",2014
Terrance Williams,"$684,868  ",2014
Robert Turbin,"$684,114  ",2014
Blidi Wreh-Wilson,"$683,441  ",2014
Ladarius Green,"$682,725  ",2014
Jeremy Hill,"$682,473  ",2014
Pernell McPhee,"$681,140  ",2014
Bobby Massie,"$680,845  ",2014
T.J. McDonald,"$680,815  ",2014
Kyle Wilber,"$679,805  ",2014
Terron Armstead,"$679,359  ",2014
Coty Sensabaugh,"$678,023  ",2014
Joe Looney,"$676,301  ",2014
Keenan Robinson,"$675,027  ",2014
Jarius Wright,"$675,027  ",2014
Mike Johnson,"$675,000  ",2014
Marquise Goodwin,"$674,719  ",2014
Cody Latimer,"$674,300  ",2014
Demarcus Dobbs,"$673,412  ",2014
Byron Maxwell,"$673,363  ",2014
Keshawn Martin,"$673,140  ",2014
Byron Stingily,"$672,625  ",2014
Nick Toon,"$671,903  ",2014
Dallas Thomas,"$671,594  ",2014
Brandon Boykin,"$671,367  ",2014
Tyrod Taylor,"$671,327  ",2014
Drew Brees,"$23,800,000  ",2015
Philip Rivers,"$21,166,668  ",2015
Calvin Johnson,"$20,558,000  ",2015
Charles Johnson,"$20,020,000  ",2015
Matt Ryan,"$19,500,000  ",2015
Mario Williams,"$19,400,000  ",2015
Aaron Rodgers,"$18,250,000  ",2015
Matthew Stafford,"$17,721,250  ",2015
Peyton Manning,"$17,500,000  ",2015
Ben Roethlisberger,"$17,245,000  ",2015
Robert Quinn,"$16,744,111  ",2015
Jay Cutler,"$16,500,000  ",2015
Darrelle Revis,"$16,000,000  ",2015
Alex Smith,"$15,600,000  ",2015
Adrian Peterson,"$15,400,000  ",2015
Colin Kaepernick,"$15,265,753  ",2015
Tony Romo,"$14,973,000  ",2015
Patrick Peterson,"$14,791,491  ",2015
A.J. Green,"$14,750,000  ",2015
Calais Campbell,"$14,750,000  ",2015
Gerald McCoy,"$14,595,000  ",2015
Joe Flacco,"$14,550,000  ",2015
Eli Manning,"$14,450,000  ",2015
Tom Brady,"$14,000,000  ",2015
J.J. Watt,"$13,969,000  ",2015
Demaryius Thomas,"$13,200,000  ",2015
Rodney Hudson,"$13,000,000  ",2015
Cam Newton,"$13,000,000  ",2015
Sam Bradford,"$12,985,000  ",2015
Brandon Carr,"$12,717,000  ",2015
Clay Matthews,"$12,700,000  ",2015
Chris Long,"$12,500,000  ",2015
Julio Jones,"$12,400,000  ",2015
Vincent Jackson,"$12,209,777  ",2015
Richard Sherman,"$12,200,000  ",2015
Julius Peppers,"$12,000,000  ",2015
Ryan Kalil,"$11,795,000  ",2015
Johnathan Joseph,"$11,750,000  ",2015
Joe Haden,"$11,700,000  ",2015
D'Brickashaw Ferguson,"$11,698,666  ",2015
Vontae Davis,"$11,250,000  ",2015
Larry Fitzgerald,"$10,850,000  ",2015
Branden Albert,"$10,725,000  ",2015
Trent Williams,"$10,600,388  ",2015
Ryan Clady,"$10,600,000  ",2015
Cameron Wake,"$10,450,000  ",2015
Nick Mangold,"$10,407,100  ",2015
Julius Thomas,"$10,300,000  ",2015
Joe Thomas,"$10,200,000  ",2015
Eric Weddle,"$10,100,000  ",2015
Brent Grimes,"$10,000,000  ",2015
Mike Wallace,"$9,900,000  ",2015
Von Miller,"$9,754,000  ",2015
Pierre Garcon,"$9,700,000  ",2015
Andy Dalton,"$9,600,000  ",2015
Leon Hall,"$9,600,000  ",2015
Duane Brown,"$9,500,000  ",2015
Lawrence Timmons,"$9,251,250  ",2015
Lardarius Webb,"$9,250,000  ",2015
DeSean Jackson,"$9,250,000  ",2015
Matt Forte,"$9,200,000  ",2015
Sam Shields,"$9,062,500  ",2015
Jason Peters,"$9,050,000  ",2015
Jared Odrick,"$9,000,000  ",2015
Geno Atkins,"$9,000,000  ",2015
Brandon Marshall,"$9,000,000  ",2015
Arian Foster,"$8,706,250  ",2015
Byron Maxwell,"$8,700,000  ",2015
DeMarcus Ware,"$8,666,666  ",2015
Rob Gronkowski,"$8,650,000  ",2015
Jason McCourty,"$8,600,000  ",2015
Haloti Ngata,"$8,500,000  ",2015
Marshawn Lynch,"$8,500,000  ",2015
Jared Veldheer,"$8,500,000  ",2015
Antonio Gates,"$8,374,264  ",2015
Eric Berry,"$8,357,700  ",2015
Jared Cook,"$8,300,441  ",2015
Jonathan Stewart,"$8,300,000  ",2015
Rodger Saffold,"$8,250,000  ",2015
Paul Kruger,"$8,200,000  ",2015
Everson Griffen,"$8,200,000  ",2015
Victor Cruz,"$8,125,000  ",2015
Michael Griffin,"$8,100,000  ",2015
William Beatty,"$8,050,000  ",2015
Jermon Bushrod,"$8,050,000  ",2015
Jermey Parnell,"$8,000,000  ",2015
Dan Williams,"$8,000,000  ",2015
Alex Mack,"$8,000,000  ",2015
Michael Bennett,"$8,000,000  ",2015
Cliff Avril,"$8,000,000  ",2015
Jimmy Graham,"$8,000,000  ",2015
Corey Liuget,"$7,977,000  ",2015
Jamaal Charles,"$7,970,835  ",2015
Brian Cushing,"$7,891,250  ",2015
Marcell Dareus,"$7,823,530  ",2015
Reshad Jones,"$7,712,942  ",2015
Eugene Monroe,"$7,700,000  ",2015
Navorro Bowman,"$7,654,000  ",2015
Thomas Davis,"$7,650,000  ",2015
Joe Staley,"$7,600,000  ",2015
T.J. Ward,"$7,514,705  ",2015
Andre Johnson,"$7,500,000  ",2015
David Harris,"$7,500,000  ",2015
Robert Mathis,"$7,470,586  ",2015
Kareem Jackson,"$7,453,125  ",2015
Earl Thomas,"$7,400,000  ",2015
Carson Palmer,"$7,375,000  ",2015
Elvis Dumervil,"$7,375,000  ",2015
Jason Pierre-Paul,"$7,350,000  ",2015
John Sullivan,"$7,333,333  ",2015
Russell Okung,"$7,280,000  ",2015
Dominique Rodgers-Cromartie,"$7,250,000  ",2015
Andrew Whitworth,"$7,200,000  ",2015
Rey Maualuga,"$7,137,500  ",2015
Antonio Brown,"$7,120,833  ",2015
Arthur Jones,"$7,100,000  ",2015
Ahmad Brooks,"$7,055,000  ",2015
Russell Wilson,"$7,054,868  ",2015
Andrew Luck,"$7,034,363  ",2015
Sebastian Vollmer,"$7,020,833  ",2015
Jahri Evans,"$7,000,000  ",2015
Nate Allen,"$7,000,000  ",2015
Josh Sitton,"$7,000,000  ",2015
Connor Barwin,"$7,000,000  ",2015
Desmond Bryant,"$7,000,000  ",2015
Antonio Cromartie,"$7,000,000  ",2015
Logan Mankins,"$7,000,000  ",2015
Sean Smith,"$7,000,000  ",2015
Mike Pouncey,"$7,000,000  ",2015
Dez Bryant,"$7,000,000  ",2015
Lamarr Houston,"$6,990,000  ",2015
Marshal Yanda,"$6,981,764  ",2015
Cortez Allen,"$6,981,000  ",2015
Muhammad Wilkerson,"$6,969,000  ",2015
Aqib Talib,"$6,968,750  ",2015
Trent Cole,"$6,953,125  ",2015
Kyle Williams,"$6,950,000  ",2015
Anquan Boldin,"$6,909,000  ",2015
Prince Amukamara,"$6,898,000  ",2015
Paul Posluszny,"$6,885,416  ",2015
Anthony Castonzo,"$6,800,000  ",2015
Donte Whitner,"$6,750,000  ",2015
Phillip Loadholt,"$6,750,000  ",2015
Jurrell Casey,"$6,720,000  ",2015
Robert Griffin III,"$6,719,713  ",2015
Mike Iupati,"$6,700,000  ",2015
Luke Kuechly,"$6,697,018  ",2015
Pernell McPhee,"$6,675,000  ",2015
Eric Wood,"$6,650,000  ",2015
Davon House,"$6,500,000  ",2015
Marques Colston,"$6,500,000  ",2015
Curtis Lofton,"$6,500,000  ",2015
Tramon Williams,"$6,500,000  ",2015
Eric Decker,"$6,500,000  ",2015
Kyle Rudolph,"$6,440,625  ",2015
Austin Howard,"$6,400,000  ",2015
Cameron Heyward,"$6,400,000  ",2015
Andre Smith,"$6,362,500  ",2015
Greg Olsen,"$6,300,000  ",2015
Matt Kalil,"$6,290,644  ",2015
Louis Vasquez,"$6,250,000  ",2015
Ryan Kerrigan,"$6,238,000  ",2015
Dennis Pitta,"$6,200,000  ",2015
Jerry Hughes,"$6,175,000  ",2015
Martellus Bennett,"$6,125,000  ",2015
Jason Witten,"$6,112,000  ",2015
Lavonte David,"$6,104,642  ",2015
Jerod Mayo,"$6,100,000  ",2015
Ndamukong Suh,"$6,100,000  ",2015
Eric Fisher,"$6,051,954  ",2015
Brandon Graham,"$6,000,000  ",2015
Devin McCourty,"$6,000,000  ",2015
Emmanuel Sanders,"$5,850,000  ",2015
Greg Toler,"$5,833,334  ",2015
Stephen Tulloch,"$5,800,000  ",2015
T.J. Lang,"$5,800,000  ",2015
Luke Joeckel,"$5,782,254  ",2015
D'Qwell Jackson,"$5,750,000  ",2015
Brandon Mebane,"$5,700,000  ",2015
Malcolm Jenkins,"$5,666,666  ",2015
Brian Robison,"$5,650,000  ",2015
Nate Solder,"$5,604,666  ",2015
Lance Kendricks,"$5,600,000  ",2015
Chad Greenway,"$5,575,000  ",2015
Roddy White,"$5,556,250  ",2015
Jairus Byrd,"$5,500,000  ",2015
Karlos Dansby,"$5,500,000  ",2015
LeSean McCoy,"$5,500,000  ",2015
Eddie Royal,"$5,500,000  ",2015
Donald Butler,"$5,480,000  ",2015
Sean Lee,"$5,450,000  ",2015
Sen'Derrick Marks,"$5,425,000  ",2015
Donald Penn,"$5,400,000  ",2015
William Moore,"$5,368,750  ",2015
Randall Cobb,"$5,350,000  ",2015
Jerraud Powers,"$5,350,000  ",2015
Delanie Walker,"$5,275,000  ",2015
Dion Jordan,"$5,267,276  ",2015
Derrick Johnson,"$5,250,000  ",2015
Lane Johnson,"$5,225,974  ",2015
Brian Hoyer,"$5,218,750  ",2015
Jason Hatcher,"$5,203,125  ",2015
Morris Claiborne,"$5,175,069  ",2015
Vontaze Burfict,"$5,175,000  ",2015
Morgan Burnett,"$5,131,250  ",2015
Breno Giacomini,"$5,125,000  ",2015
Kam Chancellor,"$5,119,117  ",2015
Clint Boling,"$5,100,000  ",2015
Justin Houston,"$5,100,000  ",2015
Ezekiel Ansah,"$5,071,232  ",2015
Jadeveon Clowney,"$5,062,045  ",2015
Tyron Smith,"$5,039,000  ",2015
Zane Beadles,"$5,000,000  ",2015
Chris Clemons,"$5,000,000  ",2015
DeMarco Murray,"$5,000,000  ",2015
Andrew Hawkins,"$5,000,000  ",2015
Charles Clay,"$5,000,000  ",2015
Antrel Rolle,"$5,000,000  ",2015
Justin Tuck,"$4,968,750  ",2015
Tamba Hali,"$4,964,706  ",2015
Carlos Dunlap,"$4,900,000  ",2015
Leodis McKelvin,"$4,900,000  ",2015
Ryan Tannehill,"$4,873,364  ",2015
Greg Robinson,"$4,837,295  ",2015
DeAngelo Hall,"$4,812,500  ",2015
Riley Cooper,"$4,800,000  ",2015
Brent Celek,"$4,800,000  ",2015
Chase Daniel,"$4,800,000  ",2015
Reggie Nelson,"$4,775,000  ",2015
Antoine Bethea,"$4,750,000  ",2015
Nick Fairley,"$4,750,000  ",2015
Rob Ninkovich,"$4,750,000  ",2015
K.J. Wright,"$4,750,000  ",2015
Malcom Floyd,"$4,716,668  ",2015
Blake Bortles,"$4,694,275  ",2015
Sammie Lee Hill,"$4,666,668  ",2015
Julian Edelman,"$4,656,250  ",2015
Doug Baldwin,"$4,650,000  ",2015
Jameis Winston,"$4,609,323  ",2015
Dan Skuta,"$4,600,000  ",2015
Jordy Nelson,"$4,600,000  ",2015
Orlando Franklin,"$4,600,000  ",2015
Linval Joseph,"$4,600,000  ",2015
Jordan Cameron,"$4,562,500  ",2015
Sammy Watkins,"$4,530,819  ",2015
Frank Gore,"$4,500,000  ",2015
Derek Newton,"$4,500,000  ",2015
Keenan Lewis,"$4,500,000  ",2015
Dwayne Bowe,"$4,500,000  ",2015
Earl Mitchell,"$4,500,000  ",2015
William Hayes,"$4,480,000  ",2015
Brian Orakpo,"$4,468,750  ",2015
Barkevious Mingo,"$4,458,273  ",2015
Corey Graham,"$4,450,000  ",2015
Koa Misi,"$4,438,000  ",2015
Marcus Mariota,"$4,402,541  ",2015
Paul Soliai,"$4,400,000  ",2015
DeAndre Levy,"$4,400,000  ",2015
Jason Kelce,"$4,400,000  ",2015
Orlando Scandrick,"$4,382,271  ",2015
Mike Scifres,"$4,347,500  ",2015
Captain Munnerlyn,"$4,333,333  ",2015
Kenny Britt,"$4,300,000  ",2015
Kory Lichtensteiger,"$4,300,000  ",2015
Maurkice Pouncey,"$4,296,000  ",2015
James Laurinaitis,"$4,275,000  ",2015
Dante Fowler Jr.,"$4,270,955  ",2015
Kendall Langford,"$4,250,000  ",2015
Erik Walden,"$4,250,000  ",2015
Michael Neal,"$4,250,000  ",2015
Brandon Flowers,"$4,250,000  ",2015
Bruce Carter,"$4,250,000  ",2015
Alterraun Verner,"$4,250,000  ",2015
Stephen Paea,"$4,250,000  ",2015
Khalil Mack,"$4,244,773  ",2015
Charles Woodson,"$4,200,000  ",2015
Cameron Jordan,"$4,169,000  ",2015
Steve Smith,"$4,166,666  ",2015
Jon Beason,"$4,154,166  ",2015
Heath Miller,"$4,151,666  ",2015
Phil Dawson,"$4,134,000  ",2015
King Dunlap,"$4,125,000  ",2015
Amari Cooper,"$4,120,566  ",2015
Darren Sproles,"$4,100,000  ",2015
Chris Culliver,"$4,073,529  ",2015
Perry Riley,"$4,049,804  ",2015
Nick Foles,"$4,042,000  ",2015
Mike Daniels,"$4,022,996  ",2015
David Hawthorne,"$4,010,000  ",2015
Derrick Morgan,"$4,000,000  ",2015
Malcolm Smith,"$4,000,000  ",2015
Jabaal Sheard,"$4,000,000  ",2015
Percy Harvin,"$4,000,000  ",2015
Terrance Knighton,"$4,000,000  ",2015
Shawn Lauvao,"$4,000,000  ",2015
Dashon Goldson,"$4,000,000  ",2015
Jason Jones,"$3,983,333  ",2015
Jonathan Cooper,"$3,967,910  ",2015
Terrell Suggs,"$3,950,000  ",2015
Garrett Graham,"$3,921,875  ",2015
Josh McCown,"$3,916,666  ",2015
Aaron Williams,"$3,900,000  ",2015
Daryl Smith,"$3,875,000  ",2015
Drew Stanton,"$3,866,668  ",2015
Brandon Scherff,"$3,857,388  ",2015
Tyson Jackson,"$3,850,000  ",2015
Marcedes Lewis,"$3,850,000  ",2015
Roy Miller,"$3,850,000  ",2015
Sean Weatherspoon,"$3,850,000  ",2015
Stephon Gilmore,"$3,844,959  ",2015
Brandon Pettigrew,"$3,800,000  ",2015
Dustin Colquitt,"$3,800,000  ",2015
Mark Sanchez,"$3,750,000  ",2015
Henry Melton,"$3,750,000  ",2015
Evan Smith,"$3,750,000  ",2015
Andre Roberts,"$3,750,000  ",2015
Jake Matthews,"$3,733,978  ",2015
Alex Boone,"$3,723,000  ",2015
Devin Hester,"$3,708,333  ",2015
Domata Peko,"$3,700,000  ",2015
Da'Norris Searcy,"$3,625,000  ",2015
Jonathan Babineaux,"$3,619,791  ",2015
Ropati Pitoitua,"$3,612,500  ",2015
Sebastian Janikowski,"$3,610,000  ",2015
Dontari Poe,"$3,601,822  ",2015
Torrey Smith,"$3,600,000  ",2015
Stephen Gostkowski,"$3,600,000  ",2015
Robbie Gould,"$3,600,000  ",2015
Jimmy Smith,"$3,600,000  ",2015
Marcel Reece,"$3,580,838  ",2015
Glover Quin,"$3,572,500  ",2015
Bryan Bulaga,"$3,568,750  ",2015
Mason Crosby,"$3,550,000  ",2015
Vince Wilfork,"$3,500,000  ",2015
Chad Henne,"$3,500,000  ",2015
Joique Bell,"$3,500,000  ",2015
Wesley Woodyard,"$3,500,000  ",2015
Brandon LaFell,"$3,500,000  ",2015
Brandon Fusco,"$3,485,000  ",2015
Tavon Austin,"$3,477,546  ",2015
Dee Milliner,"$3,453,010  ",2015
Mike Tolbert,"$3,425,000  ",2015
Thomas Morstead,"$3,400,000  ",2015
Jeremy Maclin,"$3,400,000  ",2015
Leonard Williams,"$3,387,430  ",2015
Matt Bosher,"$3,355,000  ",2015
Erik Pears,"$3,350,000  ",2015
Dexter McCluster,"$3,350,000  ",2015
Lee Smith,"$3,350,000  ",2015
Perrish Cox,"$3,333,333  ",2015
Mike Evans,"$3,325,341  ",2015
Steven Hauschka,"$3,325,000  ",2015
Chance Warmack,"$3,318,177  ",2015
Matt Slauson,"$3,267,500  ",2015
Fletcher Cox,"$3,258,036  ",2015
Marcus Gilbert,"$3,256,000  ",2015
Barry Church,"$3,250,000  ",2015
Walter Thurmond,"$3,250,000  ",2015
Ryan Fitzpatrick,"$3,250,000  ",2015
Clinton McDonald,"$3,250,000  ",2015
Shaun Hill,"$3,250,000  ",2015
Allen Bailey,"$3,231,250  ",2015
Pat McAfee,"$3,200,000  ",2015
Zach Strief,"$3,200,000  ",2015
Michael Crabtree,"$3,200,000  ",2015
Michael Floyd,"$3,172,750  ",2015
Willie Young,"$3,166,666  ",2015
Brooks Reed,"$3,140,000  ",2015
T.Y. Hilton,"$3,131,850  ",2015
Marcus Gilchrist,"$3,125,000  ",2015
Danny Amendola,"$3,116,666  ",2015
D.J. Fluker,"$3,109,771  ",2015
Jermaine Gresham,"$3,109,375  ",2015
Mike Adams,"$3,100,000  ",2015
Graham Gano,"$3,100,000  ",2015
Vincent Rey,"$3,100,000  ",2015
Manny Lawson,"$3,100,000  ",2015
Daryl Washington,"$3,100,000  ",2015
Golden Tate,"$3,096,250  ",2015
Joe Reitz,"$3,062,500  ",2015
Greg Hardy,"$3,041,379  ",2015
Michael Brockers,"$3,029,727  ",2015
Mychal Kendricks,"$3,014,141  ",2015
Kevin White,"$3,011,463  ",2015
Doug Free,"$3,000,000  ",2015
Rahim Moore,"$3,000,000  ",2015
Matt Hasselbeck,"$3,000,000  ",2015
Tyson Alualu,"$3,000,000  ",2015
Toby Gerhart,"$3,000,000  ",2015
Manuel Ramirez,"$3,000,000  ",2015
Max Unger,"$3,000,000  ",2015
Aldon Smith,"$3,000,000  ",2015
DeMeco Ryans,"$3,000,000  ",2015
Alan Ball,"$3,000,000  ",2015
Chris Harris,"$3,000,000  ",2015
Chris Baker,"$2,984,375  ",2015
Whitney Mercilus,"$2,979,030  ",2015
Bobby Wagner,"$2,970,663  ",2015
Randy Starks,"$2,968,750  ",2015
Akeem Ayers,"$2,921,875  ",2015
Evan Mathis,"$2,921,875  ",2015
Justin Gilbert,"$2,916,705  ",2015
Nolan Carroll,"$2,900,000  ",2015
Anthony Barr,"$2,896,250  ",2015
Bruce Irvin,"$2,895,542  ",2015
Andy Levitre,"$2,875,000  ",2015
Geoff Schwartz,"$2,845,833  ",2015
Tyrone Crawford,"$2,828,813  ",2015
Matt Bryant,"$2,827,083  ",2015
John Greco,"$2,825,000  ",2015
Mackenzy Bernadeau,"$2,824,166  ",2015
D.J. Hayden,"$2,815,554  ",2015
Rashad Jennings,"$2,812,500  ",2015
Steve McLendon,"$2,808,334  ",2015
Chris Chester,"$2,800,000  ",2015
Tramaine Brock,"$2,790,000  ",2015
Eric Ebron,"$2,783,898  ",2015
Kevin Huber,"$2,770,000  ",2015
Adam Vinatieri,"$2,750,000  ",2015
Buster Skrine,"$2,750,000  ",2015
Chris Ivory,"$2,750,000  ",2015
George Johnson,"$2,750,000  ",2015
Owen Daniels,"$2,750,000  ",2015
Dre Kirkpatrick,"$2,743,680  ",2015
Jarius Wright,"$2,707,027  ",2015
Melvin Ingram,"$2,672,166  ",2015
Corey Peters,"$2,666,666  ",2015
Rolando McClain,"$2,636,029  ",2015
Vic Beasley,"$2,635,496  ",2015
Shea McClellin,"$2,629,263  ",2015
Mike DeVito,"$2,620,000  ",2015
Star Lotulelei,"$2,619,409  ",2015
Ereck Flowers,"$2,616,676  ",2015
Marcus Cannon,"$2,616,666  ",2015
Kendall Wright,"$2,614,962  ",2015
Taylor Lewan,"$2,610,228  ",2015
Chandler Jones,"$2,600,659  ",2015
Michael Johnson,"$2,600,000  ",2015
Al Woods,"$2,600,000  ",2015
Ahtyba Rubin,"$2,600,000  ",2015
Jeremy Kerley,"$2,600,000  ",2015
Matt Moore,"$2,600,000  ",2015
Kenny Vaccaro,"$2,570,376  ",2015
Sean Richardson,"$2,550,000  ",2015
Adam-Pacman Jones,"$2,550,000  ",2015
Riley Reiff,"$2,543,450  ",2015
Shane Vereen,"$2,516,666  ",2015
Todd Gurley,"$2,513,306  ",2015
Mike Mitchell,"$2,508,750  ",2015
Dan Bailey,"$2,500,000  ",2015
Darius Butler,"$2,500,000  ",2015
Stefen Wisniewski,"$2,500,000  ",2015
Sergio Brown,"$2,500,000  ",2015
Cam Thomas,"$2,500,000  ",2015
Danny Woodhead,"$2,500,000  ",2015
Gosder Cherilus,"$2,500,000  ",2015
Demar Dotson,"$2,500,000  ",2015
Greg Jennings,"$2,500,000  ",2015
David DeCastro,"$2,486,240  ",2015
Letroy Guion,"$2,485,294  ",2015
Jeremy Zuttah,"$2,478,382  ",2015
Vernon Davis,"$2,477,941  ",2015
Dont'a Hightower,"$2,457,637  ",2015
Cecil Shorts,"$2,453,125  ",2015
Terence Newman,"$2,453,125  ",2015
Robert Ayers,"$2,437,500  ",2015
Ted Larsen,"$2,435,000  ",2015
Sheldon Richardson,"$2,431,647  ",2015
E.J. Manuel,"$2,423,264  ",2015
Michael Oher,"$2,421,875  ",2015
Will Hill,"$2,416,045  ",2015
Reggie Bush,"$2,406,250  ",2015
Kevin Zeitler,"$2,400,427  ",2015
Brandon Browner,"$2,400,000  ",2015
Ryan Wendell,"$2,400,000  ",2015
Sam Koch,"$2,400,000  ",2015
Ben Grubbs,"$2,400,000  ",2015
Eugene Sims,"$2,391,686  ",2015
Nick Perry,"$2,386,125  ",2015
James Carpenter,"$2,375,000  ",2015
Jarvis Jones,"$2,374,228  ",2015
Johnny Hekker,"$2,373,773  ",2015
"Odell Beckham, Jr.","$2,365,045  ",2015
Mark Barron,"$2,362,704  ",2015
Dan Carpenter,"$2,362,500  ",2015
Jerrell Freeman,"$2,356,000  ",2015
Rodney McLeod,"$2,356,000  ",2015
Emmanuel Lamur,"$2,356,000  ",2015
Rod Streater,"$2,356,000  ",2015
Jermaine Kearse,"$2,356,000  ",2015
Tashaun Gipson,"$2,356,000  ",2015
Craig Robertson,"$2,356,000  ",2015
Cedric Thornton,"$2,356,000  ",2015
Damon Harrison,"$2,356,000  ",2015
Justin Tucker,"$2,356,000  ",2015
Derrick Shelby,"$2,356,000  ",2015
Trae Waynes,"$2,353,520  ",2015
Britton Colquitt,"$2,350,000  ",2015
Glenn Dorsey,"$2,341,666  ",2015
Eric Reid,"$2,312,931  ",2015
Aaron Donald,"$2,303,750  ",2015
Tom Johnson,"$2,300,000  ",2015
Louis Delmas,"$2,297,375  ",2015
Donald Brown,"$2,294,118  ",2015
Harry Douglas,"$2,283,333  ",2015
Justin Pugh,"$2,276,154  ",2015
Harrison Smith,"$2,271,355  ",2015
Craig Stevens,"$2,270,000  ",2015
Kyle Long,"$2,263,896  ",2015
Tyler Eifert,"$2,251,637  ",2015
Jeremy Mincey,"$2,250,000  ",2015
Brian Hartline,"$2,250,000  ",2015
Scott Chandler,"$2,250,000  ",2015
Calvin Pace,"$2,250,000  ",2015
Blair Walsh,"$2,239,483  ",2015
Desmond Trufant,"$2,227,117  ",2015
Justin Blackmon,"$2,210,999  ",2015
Justin Durant,"$2,210,416  ",2015
Sharrif Floyd,"$2,202,600  ",2015
Kyle Fuller,"$2,201,591  ",2015
Virgil Green,"$2,200,000  ",2015
Kraig Urbik,"$2,200,000  ",2015
Frostee Rucker,"$2,181,875  ",2015
Ryan Shazier,"$2,160,730  ",2015
Doug Martin,"$2,159,668  ",2015
Bjoern Werner,"$2,153,562  ",2015
Ramon Foster,"$2,150,000  ",2015
Alan Branch,"$2,150,000  ",2015
Rashad Johnson,"$2,133,334  ",2015
Xavier Rhodes,"$2,129,046  ",2015
Danny Shelton,"$2,127,939  ",2015
Logan Paulsen,"$2,116,668  ",2015
Roy Helu,"$2,100,000  ",2015
Stevie Johnson,"$2,100,000  ",2015
Joe Barksdale,"$2,095,000  ",2015
Cullen Jenkins,"$2,091,668  ",2015
Shane Lechler,"$2,083,334  ",2015
Donnie Jones,"$2,083,333  ",2015
DeAndre Hopkins,"$2,080,010  ",2015
Andrus Peat,"$2,071,544  ",2015
Sylvester Williams,"$2,067,750  ",2015
Shaun Suisham,"$2,066,000  ",2015
Adrian Clayborn,"$2,062,500  ",2015
Wallace Gilberry,"$2,050,000  ",2015
Andy Lee,"$2,050,000  ",2015
Datone Jones,"$2,039,436  ",2015
Zack Martin,"$2,038,136  ",2015
Anthony Fasano,"$2,031,250  ",2015
Gary Barnidge,"$2,012,500  ",2015
Antonio Smith,"$2,000,000  ",2015
Cole Beasley,"$2,000,000  ",2015
James Ihedigbo,"$2,000,000  ",2015
Brett Kern,"$2,000,000  ",2015
C.J. Spiller,"$2,000,000  ",2015
Mark Ingram,"$2,000,000  ",2015
J.T. Thomas,"$2,000,000  ",2015
Ryan Mathews,"$2,000,000  ",2015
Patrick Robinson,"$2,000,000  ",2015
Bilal Powell,"$2,000,000  ",2015
Cory Redding,"$2,000,000  ",2015
Patrick Chung,"$2,000,000  ",2015
Lyle Sendlein,"$2,000,000  ",2015
Tarell Brown,"$2,000,000  ",2015
Ricky Jean Francois,"$2,000,000  ",2015
Matt Schaub,"$2,000,000  ",2015
Brice McCain,"$2,000,000  ",2015
Kelvin Sheppard,"$2,000,000  ",2015
Ron Parker,"$2,000,000  ",2015
C.J. Mosley,"$1,997,273  ",2015
DeVante Parker,"$1,977,553  ",2015
