Player,Tm,Lg,AV,salary,index,college,state
Steve Smith,TOT,NFL,63,"$9,993,750 ",,Penn St.,
Steve Smith,TOT,NFL,63,"$4,000,000 ",Central Michigan University,Michigan,MI
Steve Smith,TOT,NFL,63,"$4,000,000 ",College of Eastern Utah,Utah,UT
Steve Smith,TOT,NFL,63,"$4,000,000 ",Oregon State University,Oregon,OR
Steve Smith,TOT,NFL,63,"$4,000,000 ",,USC,
Steve Smith,TOT,NFL,63,"$4,000,000 ",,Penn St.,
Steve Smith,TOT,NFL,63,"$7,513,111 ",Central Michigan University,Michigan,MI
Steve Smith,TOT,NFL,63,"$7,513,111 ",College of Eastern Utah,Utah,UT
Steve Smith,TOT,NFL,63,"$7,513,111 ",Oregon State University,Oregon,OR
Steve Smith,TOT,NFL,63,"$7,513,111 ",,USC,
Steve Smith,TOT,NFL,63,"$7,513,111 ",,Penn St.,
Steve Smith,TOT,NFL,63,"$2,500,000 ",Central Michigan University,Michigan,MI
Steve Smith,TOT,NFL,63,"$2,500,000 ",College of Eastern Utah,Utah,UT
Steve Smith,TOT,NFL,63,"$2,500,000 ",Oregon State University,Oregon,OR
Steve Smith,TOT,NFL,63,"$2,500,000 ",,USC,
Steve Smith,TOT,NFL,63,"$2,500,000 ",,Penn St.,
Steve Smith,TOT,NFL,63,"$5,750,000 ",Central Michigan University,Michigan,MI
Steve Smith,TOT,NFL,63,"$5,750,000 ",College of Eastern Utah,Utah,UT
Steve Smith,TOT,NFL,63,"$5,750,000 ",Oregon State University,Oregon,OR
Steve Smith,TOT,NFL,63,"$5,750,000 ",,USC,
Steve Smith,TOT,NFL,63,"$5,750,000 ",,Penn St.,
Steve Smith,TOT,NFL,63,"$2,166,666 ",Central Michigan University,Michigan,MI
Steve Smith,TOT,NFL,63,"$2,166,666 ",College of Eastern Utah,Utah,UT
Steve Smith,TOT,NFL,63,"$2,166,666 ",Oregon State University,Oregon,OR
Steve Smith,TOT,NFL,63,"$2,166,666 ",,USC,
Steve Smith,TOT,NFL,63,"$2,166,666 ",,Penn St.,
Steve Smith,TOT,NFL,63,"$4,166,666 ",Central Michigan University,Michigan,MI
Steve Smith,TOT,NFL,63,"$4,166,666 ",College of Eastern Utah,Utah,UT
Steve Smith,TOT,NFL,63,"$4,166,666 ",Oregon State University,Oregon,OR
Steve Smith,TOT,NFL,63,"$4,166,666 ",,USC,
Steve Smith,TOT,NFL,63,"$4,166,666 ",,Penn St.,
Steve Smith,TOT,NFL,63,"$4,166,668 ",Central Michigan University,Michigan,MI
Steve Smith,TOT,NFL,63,"$4,166,668 ",College of Eastern Utah,Utah,UT
Steve Smith,TOT,NFL,63,"$4,166,668 ",Oregon State University,Oregon,OR
Steve Smith,TOT,NFL,63,"$4,166,668 ",,USC,
Steve Smith,TOT,NFL,63,"$4,166,668 ",,Penn St.,
Steve Smith,TOT,NFL,17,"$9,993,750 ",Central Michigan University,Michigan,MI
Steve Smith,TOT,NFL,17,"$9,993,750 ",College of Eastern Utah,Utah,UT
Steve Smith,TOT,NFL,17,"$9,993,750 ",Oregon State University,Oregon,OR
Steve Smith,TOT,NFL,17,"$9,993,750 ",,USC,
Steve Smith,TOT,NFL,17,"$9,993,750 ",,Penn St.,
Steve Smith,TOT,NFL,17,"$4,000,000 ",Central Michigan University,Michigan,MI
Steve Smith,TOT,NFL,17,"$4,000,000 ",College of Eastern Utah,Utah,UT
Steve Smith,TOT,NFL,17,"$4,000,000 ",Oregon State University,Oregon,OR
Steve Smith,TOT,NFL,17,"$4,000,000 ",,USC,
Steve Smith,TOT,NFL,17,"$4,000,000 ",,Penn St.,
Steve Smith,TOT,NFL,17,"$9,993,750 ",Central Michigan University,Michigan,MI
Steve Smith,TOT,NFL,17,"$9,993,750 ",College of Eastern Utah,Utah,UT
Steve Smith,TOT,NFL,17,"$9,993,750 ",Oregon State University,Oregon,OR
Steve Smith,TOT,NFL,17,"$9,993,750 ",,USC,
Steve Smith,TOT,NFL,17,"$9,993,750 ",,Penn St.,
Steve Smith,TOT,NFL,17,"$4,000,000 ",Central Michigan University,Michigan,MI
Steve Smith,TOT,NFL,17,"$4,000,000 ",College of Eastern Utah,Utah,UT
Steve Smith,TOT,NFL,17,"$4,000,000 ",Oregon State University,Oregon,OR
Steve Smith,TOT,NFL,17,"$4,000,000 ",,USC,
Steve Smith,TOT,NFL,17,"$4,000,000 ",,Penn St.,
Steve Smith,TOT,NFL,17,"$7,513,111 ",Central Michigan University,Michigan,MI
Steve Smith,TOT,NFL,17,"$7,513,111 ",College of Eastern Utah,Utah,UT
Steve Smith,TOT,NFL,17,"$7,513,111 ",Oregon State University,Oregon,OR
Steve Smith,TOT,NFL,17,"$7,513,111 ",,USC,
Steve Smith,TOT,NFL,17,"$7,513,111 ",,Penn St.,
Steve Smith,TOT,NFL,17,"$2,500,000 ",Central Michigan University,Michigan,MI
Steve Smith,TOT,NFL,17,"$2,500,000 ",College of Eastern Utah,Utah,UT
Steve Smith,TOT,NFL,17,"$2,500,000 ",Oregon State University,Oregon,OR
Steve Smith,TOT,NFL,17,"$2,500,000 ",,USC,
Steve Smith,TOT,NFL,17,"$2,500,000 ",,Penn St.,
Steve Smith,TOT,NFL,17,"$5,750,000 ",Central Michigan University,Michigan,MI
Steve Smith,TOT,NFL,17,"$5,750,000 ",College of Eastern Utah,Utah,UT
Steve Smith,TOT,NFL,17,"$5,750,000 ",Oregon State University,Oregon,OR
Steve Smith,TOT,NFL,17,"$5,750,000 ",,USC,
Steve Smith,TOT,NFL,17,"$5,750,000 ",,Penn St.,
Steve Smith,TOT,NFL,17,"$2,166,666 ",Central Michigan University,Michigan,MI
Steve Smith,TOT,NFL,17,"$2,166,666 ",College of Eastern Utah,Utah,UT
Steve Smith,TOT,NFL,17,"$2,166,666 ",Oregon State University,Oregon,OR
Steve Smith,TOT,NFL,17,"$2,166,666 ",,USC,
Steve Smith,TOT,NFL,17,"$2,166,666 ",,Penn St.,
Steve Smith,TOT,NFL,17,"$4,166,666 ",Central Michigan University,Michigan,MI
Steve Smith,TOT,NFL,17,"$4,166,666 ",College of Eastern Utah,Utah,UT
Steve Smith,TOT,NFL,17,"$4,166,666 ",Oregon State University,Oregon,OR
Steve Smith,TOT,NFL,17,"$4,166,666 ",,USC,
Steve Smith,TOT,NFL,17,"$4,166,666 ",,Penn St.,
Steve Smith,TOT,NFL,17,"$4,166,668 ",Central Michigan University,Michigan,MI
Steve Smith,TOT,NFL,17,"$4,166,668 ",College of Eastern Utah,Utah,UT
Steve Smith,TOT,NFL,17,"$4,166,668 ",Oregon State University,Oregon,OR
Steve Smith,TOT,NFL,17,"$4,166,668 ",,USC,
Steve Smith,TOT,NFL,17,"$4,166,668 ",,Penn St.,
Brandon Carr,TOT,NFL,62,"$2,610,000 ",,Grand Valley St.,
Brandon Carr,TOT,NFL,62,"$2,610,000 ",,Grand Valley St.,
Brandon Carr,TOT,NFL,62,"$3,200,000 ",,Grand Valley St.,
Brandon Carr,TOT,NFL,62,"$5,432,000 ",,Grand Valley St.,
Brandon Carr,TOT,NFL,62,"$12,217,000 ",,Grand Valley St.,
Brandon Carr,TOT,NFL,62,"$12,717,000 ",,Grand Valley St.,
Brandon Carr,TOT,NFL,62,"$10,217,000 ",,Grand Valley St.,
Brandon Carr,TOT,NFL,62,"$3,000,000 ",,Grand Valley St.,
Brandon Carr,TOT,NFL,62,"$7,000,000 ",,Grand Valley St.,
Chris Chester,TOT,NFL,62,"$2,800,000 ",East Oklahoma State College,Oklahoma,OK
Chris Chester,TOT,NFL,62,"$2,800,000 ",East Oklahoma State College,Oklahoma,OK
Chris Chester,TOT,NFL,62,"$3,800,000 ",East Oklahoma State College,Oklahoma,OK
Chris Chester,TOT,NFL,62,"$4,300,000 ",East Oklahoma State College,Oklahoma,OK
Chris Chester,TOT,NFL,62,"$4,300,000 ",East Oklahoma State College,Oklahoma,OK
Chris Chester,TOT,NFL,62,"$2,800,000 ",East Oklahoma State College,Oklahoma,OK
Chris Chester,TOT,NFL,62,"$2,600,000 ",East Oklahoma State College,Oklahoma,OK
Marques Colston,NOR,NFL,62,"$4,406,250 ",Hofstra University,Hofstra,NY
Marques Colston,NOR,NFL,62,"$4,406,250 ",Hofstra University,Hofstra,NY
Marques Colston,NOR,NFL,62,"$3,300,000 ",Hofstra University,Hofstra,NY
Marques Colston,NOR,NFL,62,"$4,500,000 ",Hofstra University,Hofstra,NY
Marques Colston,NOR,NFL,62,"$8,300,000 ",Hofstra University,Hofstra,NY
Marques Colston,NOR,NFL,62,"$6,500,000 ",Hofstra University,Hofstra,NY
Mark Ingram,NOR,NFL,58,"$1,348,500 ",University of Alabama,Alabama,AL
Mark Ingram,NOR,NFL,58,"$1,685,625 ",University of Alabama,Alabama,AL
Mark Ingram,NOR,NFL,58,"$2,022,750 ",University of Alabama,Alabama,AL
Mark Ingram,NOR,NFL,58,"$2,359,875 ",University of Alabama,Alabama,AL
Mark Ingram,NOR,NFL,58,"$2,000,000 ",University of Alabama,Alabama,AL
Mark Ingram,NOR,NFL,58,"$2,510,000 ",University of Alabama,Alabama,AL
Mark Ingram,NOR,NFL,58,"$5,345,000 ",University of Alabama,Alabama,AL
Mark Ingram,NOR,NFL,58,"$5,303,824 ",University of Alabama,Alabama,AL
Daryl Smith,TOT,NFL,56,"$5,000,000 ",University of North Alabama,North Alabama,AL
Greg Olsen,TOT,NFL,62,"$1,200,000 ",,Miami (FL),
Greg Olsen,TOT,NFL,62,"$1,200,000 ",,Miami (FL),
Greg Olsen,TOT,NFL,62,"$2,400,000 ",,Miami (FL),
Greg Olsen,TOT,NFL,62,"$3,300,000 ",,Miami (FL),
Greg Olsen,TOT,NFL,62,"$7,800,000 ",,Miami (FL),
Greg Olsen,TOT,NFL,62,"$6,300,000 ",,Miami (FL),
Greg Olsen,TOT,NFL,62,"$5,100,000 ",,Miami (FL),
Greg Olsen,TOT,NFL,62,"$12,100,000 ",,Miami (FL),
Greg Olsen,TOT,NFL,62,"$7,950,000 ",,Miami (FL),
Glover Quin,TOT,NFL,62,"$1,430,562 ",New Mexico Highlands University,New Mexico,NM
Glover Quin,TOT,NFL,62,"$2,050,000 ",New Mexico Highlands University,New Mexico,NM
Glover Quin,TOT,NFL,62,"$2,472,500 ",New Mexico Highlands University,New Mexico,NM
Glover Quin,TOT,NFL,62,"$3,572,500 ",New Mexico Highlands University,New Mexico,NM
Glover Quin,TOT,NFL,62,"$7,577,500 ",New Mexico Highlands University,New Mexico,NM
Glover Quin,TOT,NFL,62,"$6,394,166 ",New Mexico Highlands University,New Mexico,NM
Glover Quin,TOT,NFL,62,"$6,516,666 ",New Mexico Highlands University,New Mexico,NM
Randall Cobb,GNB,NFL,61,"$729,414 ",Eastern Kentucky University,Kentucky,KY
Randall Cobb,GNB,NFL,61,"$875,297 ",Eastern Kentucky University,Kentucky,KY
Randall Cobb,GNB,NFL,61,"$1,021,179 ",Eastern Kentucky University,Kentucky,KY
Randall Cobb,GNB,NFL,61,"$5,350,000 ",Eastern Kentucky University,Kentucky,KY
Randall Cobb,GNB,NFL,61,"$9,150,000 ",Eastern Kentucky University,Kentucky,KY
Randall Cobb,GNB,NFL,61,"$12,656,250 ",Eastern Kentucky University,Kentucky,KY
Randall Cobb,GNB,NFL,61,"$12,531,250 ",Eastern Kentucky University,Kentucky,KY
Everson Griffen,MIN,NFL,61,"$765,000 ",,USC,
Everson Griffen,MIN,NFL,61,"$8,200,000 ",,USC,
Everson Griffen,MIN,NFL,61,"$8,200,000 ",,USC,
Everson Griffen,MIN,NFL,61,"$8,200,000 ",,USC,
Everson Griffen,MIN,NFL,61,"$8,600,000 ",,USC,
Everson Griffen,MIN,NFL,61,"$11,600,000 ",,USC,
Ryan Tannehill,MIA,NFL,61,"$2,303,364 ",,Texas A&M;,
Ryan Tannehill,MIA,NFL,61,"$2,879,205 ",,Texas A&M;,
Ryan Tannehill,MIA,NFL,61,"$3,455,046 ",,Texas A&M;,
Ryan Tannehill,MIA,NFL,61,"$4,873,364 ",,Texas A&M;,
Ryan Tannehill,MIA,NFL,61,"$11,640,000 ",,Texas A&M;,
Ryan Tannehill,MIA,NFL,61,"$20,300,000 ",,Texas A&M;,
Ryan Tannehill,MIA,NFL,61,"$8,676,666 ",,Texas A&M;,
Mike Adams,TOT,NFL,60,"$1,566,667 ",Delaware County Community College,Delaware,PA
Mike Adams,TOT,NFL,60,"$1,566,667 ",North Central Texas College,Texas,TX
Mike Adams,TOT,NFL,60,"$1,566,667 ",,Ohio St.,
Mike Adams,TOT,NFL,60,"$1,566,667 ",Delaware County Community College,Delaware,PA
Mike Adams,TOT,NFL,60,"$1,566,667 ",North Central Texas College,Texas,TX
Mike Adams,TOT,NFL,60,"$1,566,667 ",,Ohio St.,
Mike Adams,TOT,NFL,60,"$2,000,000 ",Delaware County Community College,Delaware,PA
Mike Adams,TOT,NFL,60,"$2,000,000 ",North Central Texas College,Texas,TX
Mike Adams,TOT,NFL,60,"$2,000,000 ",,Ohio St.,
Mike Adams,TOT,NFL,60,"$2,000,000 ",Delaware County Community College,Delaware,PA
Mike Adams,TOT,NFL,60,"$2,000,000 ",North Central Texas College,Texas,TX
Mike Adams,TOT,NFL,60,"$2,000,000 ",,Ohio St.,
Mike Adams,TOT,NFL,60,"$805,375 ",Delaware County Community College,Delaware,PA
Mike Adams,TOT,NFL,60,"$805,375 ",North Central Texas College,Texas,TX
Mike Adams,TOT,NFL,60,"$805,375 ",,Ohio St.,
Mike Adams,TOT,NFL,60,"$966,450 ",Delaware County Community College,Delaware,PA
Mike Adams,TOT,NFL,60,"$966,450 ",North Central Texas College,Texas,TX
Mike Adams,TOT,NFL,60,"$966,450 ",,Ohio St.,
Mike Adams,TOT,NFL,60,"$3,100,000 ",Delaware County Community College,Delaware,PA
Mike Adams,TOT,NFL,60,"$3,100,000 ",North Central Texas College,Texas,TX
Mike Adams,TOT,NFL,60,"$3,100,000 ",,Ohio St.,
Mike Adams,TOT,NFL,60,"$1,127,525 ",Delaware County Community College,Delaware,PA
Mike Adams,TOT,NFL,60,"$1,127,525 ",North Central Texas College,Texas,TX
Mike Adams,TOT,NFL,60,"$1,127,525 ",,Ohio St.,
Mike Adams,TOT,NFL,60,"$2,209,375 ",Delaware County Community College,Delaware,PA
Mike Adams,TOT,NFL,60,"$2,209,375 ",North Central Texas College,Texas,TX
Mike Adams,TOT,NFL,60,"$2,209,375 ",,Ohio St.,
Mike Adams,TOT,NFL,60,"$1,775,000 ",Delaware County Community College,Delaware,PA
Mike Adams,TOT,NFL,60,"$1,775,000 ",North Central Texas College,Texas,TX
Mike Adams,TOT,NFL,60,"$1,775,000 ",,Ohio St.,
Mike Adams,TOT,NFL,60,"$2,425,000 ",Delaware County Community College,Delaware,PA
Mike Adams,TOT,NFL,60,"$2,425,000 ",North Central Texas College,Texas,TX
Mike Adams,TOT,NFL,60,"$2,425,000 ",,Ohio St.,
Mike Adams,TOT,NFL,12,"$1,566,667 ",Delaware County Community College,Delaware,PA
Mike Adams,TOT,NFL,12,"$1,566,667 ",North Central Texas College,Texas,TX
Mike Adams,TOT,NFL,12,"$1,566,667 ",,Ohio St.,
Mike Adams,TOT,NFL,12,"$1,566,667 ",Delaware County Community College,Delaware,PA
Mike Adams,TOT,NFL,12,"$1,566,667 ",North Central Texas College,Texas,TX
Mike Adams,TOT,NFL,12,"$1,566,667 ",,Ohio St.,
Mike Adams,TOT,NFL,12,"$2,000,000 ",Delaware County Community College,Delaware,PA
Mike Adams,TOT,NFL,12,"$2,000,000 ",North Central Texas College,Texas,TX
Mike Adams,TOT,NFL,12,"$2,000,000 ",,Ohio St.,
Mike Adams,TOT,NFL,12,"$2,000,000 ",Delaware County Community College,Delaware,PA
Mike Adams,TOT,NFL,12,"$2,000,000 ",North Central Texas College,Texas,TX
Mike Adams,TOT,NFL,12,"$2,000,000 ",,Ohio St.,
Mike Adams,TOT,NFL,12,"$805,375 ",Delaware County Community College,Delaware,PA
Mike Adams,TOT,NFL,12,"$805,375 ",North Central Texas College,Texas,TX
Mike Adams,TOT,NFL,12,"$805,375 ",,Ohio St.,
Mike Adams,TOT,NFL,12,"$966,450 ",Delaware County Community College,Delaware,PA
Mike Adams,TOT,NFL,12,"$966,450 ",North Central Texas College,Texas,TX
Mike Adams,TOT,NFL,12,"$966,450 ",,Ohio St.,
Mike Adams,TOT,NFL,12,"$3,100,000 ",Delaware County Community College,Delaware,PA
Mike Adams,TOT,NFL,12,"$3,100,000 ",North Central Texas College,Texas,TX
Mike Adams,TOT,NFL,12,"$3,100,000 ",,Ohio St.,
Mike Adams,TOT,NFL,12,"$1,127,525 ",Delaware County Community College,Delaware,PA
Mike Adams,TOT,NFL,12,"$1,127,525 ",North Central Texas College,Texas,TX
Mike Adams,TOT,NFL,12,"$1,127,525 ",,Ohio St.,
Mike Adams,TOT,NFL,12,"$2,209,375 ",Delaware County Community College,Delaware,PA
Mike Adams,TOT,NFL,12,"$2,209,375 ",North Central Texas College,Texas,TX
Mike Adams,TOT,NFL,12,"$2,209,375 ",,Ohio St.,
Mike Adams,TOT,NFL,12,"$1,775,000 ",Delaware County Community College,Delaware,PA
Mike Adams,TOT,NFL,12,"$1,775,000 ",North Central Texas College,Texas,TX
Mike Adams,TOT,NFL,12,"$1,775,000 ",,Ohio St.,
Mike Adams,TOT,NFL,12,"$2,425,000 ",Delaware County Community College,Delaware,PA
Mike Adams,TOT,NFL,12,"$2,425,000 ",North Central Texas College,Texas,TX
Mike Adams,TOT,NFL,12,"$2,425,000 ",,Ohio St.,
Cliff Avril,TOT,NFL,60,"$2,611,000 ",Purdue University,Purdue,IN
Cliff Avril,TOT,NFL,60,"$2,611,000 ",Purdue University,Purdue,IN
Cliff Avril,TOT,NFL,60,"$10,605,000 ",Purdue University,Purdue,IN
Cliff Avril,TOT,NFL,60,"$3,750,000 ",Purdue University,Purdue,IN
Cliff Avril,TOT,NFL,60,"$9,750,000 ",Purdue University,Purdue,IN
Cliff Avril,TOT,NFL,60,"$8,000,000 ",Purdue University,Purdue,IN
Cliff Avril,TOT,NFL,60,"$6,500,000 ",Purdue University,Purdue,IN
Cliff Avril,TOT,NFL,60,"$5,500,000 ",Purdue University,Purdue,IN
Zane Beadles,TOT,NFL,60,"$835,000 ",College of Eastern Utah,Utah,UT
Zane Beadles,TOT,NFL,60,"$835,000 ",College of Eastern Utah,Utah,UT
Zane Beadles,TOT,NFL,60,"$920,000 ",College of Eastern Utah,Utah,UT
Zane Beadles,TOT,NFL,60,"$1,060,000 ",College of Eastern Utah,Utah,UT
Zane Beadles,TOT,NFL,60,"$7,500,000 ",College of Eastern Utah,Utah,UT
Zane Beadles,TOT,NFL,60,"$5,000,000 ",College of Eastern Utah,Utah,UT
Zane Beadles,TOT,NFL,60,"$2,633,333 ",College of Eastern Utah,Utah,UT
Zane Beadles,TOT,NFL,60,"$4,033,333 ",College of Eastern Utah,Utah,UT
Le'Veon Bell,PIT,NFL,60,"$749,200 ",,Michigan St.,
Le'Veon Bell,PIT,NFL,60,"$936,500 ",,Michigan St.,
Le'Veon Bell,PIT,NFL,60,"$1,032,082 ",,Michigan St.,
Le'Veon Bell,PIT,NFL,60,"$1,197,347 ",,Michigan St.,
Le'Veon Bell,PIT,NFL,60,"$12,120,000 ",,Michigan St.,
Antoine Bethea,TOT,NFL,60,"$5,745,000 ",Howard College,Howard,TX
Antoine Bethea,TOT,NFL,60,"$5,745,000 ",Howard College,Howard,TX
Antoine Bethea,TOT,NFL,60,"$6,225,000 ",Howard College,Howard,TX
Antoine Bethea,TOT,NFL,60,"$5,750,000 ",Howard College,Howard,TX
Antoine Bethea,TOT,NFL,60,"$3,000,000 ",Howard College,Howard,TX
Antoine Bethea,TOT,NFL,60,"$4,750,000 ",Howard College,Howard,TX
Antoine Bethea,TOT,NFL,60,"$6,025,000 ",Howard College,Howard,TX
Antoine Bethea,TOT,NFL,60,"$3,416,666 ",Howard College,Howard,TX
Antoine Bethea,TOT,NFL,60,"$3,658,541 ",Howard College,Howard,TX
Ryan Clady,TOT,NFL,60,"$4,879,375 ",,Boise St.,
Ryan Clady,TOT,NFL,60,"$4,879,375 ",,Boise St.,
Ryan Clady,TOT,NFL,60,"$5,829,375 ",,Boise St.,
Ryan Clady,TOT,NFL,60,"$12,600,000 ",,Boise St.,
Ryan Clady,TOT,NFL,60,"$8,600,000 ",,Boise St.,
Ryan Clady,TOT,NFL,60,"$10,600,000 ",,Boise St.,
Ryan Clady,TOT,NFL,60,"$5,500,000 ",,Boise St.,
Brian Cushing,HTX,NFL,60,"$2,274,000 ",,USC,
Brian Cushing,HTX,NFL,60,"$2,274,000 ",,USC,
Brian Cushing,HTX,NFL,60,"$2,653,000 ",,USC,
Brian Cushing,HTX,NFL,60,"$4,240,500 ",,USC,
Brian Cushing,HTX,NFL,60,"$5,735,000 ",,USC,
Brian Cushing,HTX,NFL,60,"$7,891,250 ",,USC,
Brian Cushing,HTX,NFL,60,"$9,047,500 ",,USC,
Brian Cushing,HTX,NFL,60,"$6,077,830 ",,USC,
Rob Ninkovich,NWE,NFL,60,"$1,101,667 ",Purdue University,Purdue,IN
Rob Ninkovich,NWE,NFL,60,"$1,101,667 ",Purdue University,Purdue,IN
Rob Ninkovich,NWE,NFL,60,"$1,666,666 ",Purdue University,Purdue,IN
Rob Ninkovich,NWE,NFL,60,"$4,316,668 ",Purdue University,Purdue,IN
Rob Ninkovich,NWE,NFL,60,"$2,850,000 ",Purdue University,Purdue,IN
Rob Ninkovich,NWE,NFL,60,"$4,750,000 ",Purdue University,Purdue,IN
Rob Ninkovich,NWE,NFL,60,"$4,014,705 ",Purdue University,Purdue,IN
Connor Barwin,TOT,NFL,59,"$832,500 ",University of Cincinnati,Cincinnati,OH
Connor Barwin,TOT,NFL,59,"$832,500 ",University of Cincinnati,Cincinnati,OH
Connor Barwin,TOT,NFL,59,"$917,500 ",University of Cincinnati,Cincinnati,OH
Connor Barwin,TOT,NFL,59,"$1,300,000 ",University of Cincinnati,Cincinnati,OH
Connor Barwin,TOT,NFL,59,"$4,900,000 ",University of Cincinnati,Cincinnati,OH
Connor Barwin,TOT,NFL,59,"$7,000,000 ",University of Cincinnati,Cincinnati,OH
Connor Barwin,TOT,NFL,59,"$7,350,000 ",University of Cincinnati,Cincinnati,OH
Connor Barwin,TOT,NFL,59,"$3,500,000 ",University of Cincinnati,Cincinnati,OH
Connor Barwin,TOT,NFL,59,"$1,635,000 ",University of Cincinnati,Cincinnati,OH
Julian Edelman,NWE,NFL,59,"$765,000 ",,Kent St.,
Julian Edelman,NWE,NFL,59,"$2,750,000 ",,Kent St.,
Julian Edelman,NWE,NFL,59,"$4,656,250 ",,Kent St.,
Julian Edelman,NWE,NFL,59,"$4,421,875 ",,Kent St.,
Julian Edelman,NWE,NFL,59,"$7,416,666 ",,Kent St.,
Julian Edelman,NWE,NFL,59,"$3,940,361 ",,Kent St.,
Damon Harrison,TOT,NFL,59,"$2,356,000 ",William Penn University,William Penn,IA
Damon Harrison,TOT,NFL,59,"$6,600,000 ",William Penn University,William Penn,IA
Damon Harrison,TOT,NFL,59,"$10,600,000 ",William Penn University,William Penn,IA
Damon Harrison,TOT,NFL,59,"$4,558,823 ",William Penn University,William Penn,IA
Jeremy Maclin,TOT,NFL,59,"$3,853,000 ",Missouri Southern State University,Missouri,MO
Jeremy Maclin,TOT,NFL,59,"$3,853,000 ",Missouri Southern State University,Missouri,MO
Jeremy Maclin,TOT,NFL,59,"$4,203,000 ",Missouri Southern State University,Missouri,MO
Jeremy Maclin,TOT,NFL,59,"$4,553,000 ",Missouri Southern State University,Missouri,MO
Jeremy Maclin,TOT,NFL,59,"$5,468,750 ",Missouri Southern State University,Missouri,MO
Jeremy Maclin,TOT,NFL,59,"$3,400,000 ",Missouri Southern State University,Missouri,MO
Jeremy Maclin,TOT,NFL,59,"$12,400,000 ",Missouri Southern State University,Missouri,MO
Jeremy Maclin,TOT,NFL,59,"$3,500,000 ",Missouri Southern State University,Missouri,MO
Ahtyba Rubin,TOT,NFL,59,"$1,998,100 ",,Iowa St.,
Ahtyba Rubin,TOT,NFL,59,"$1,998,100 ",,Iowa St.,
Ahtyba Rubin,TOT,NFL,59,"$9,375,000 ",,Iowa St.,
Ahtyba Rubin,TOT,NFL,59,"$7,575,000 ",,Iowa St.,
Ahtyba Rubin,TOT,NFL,59,"$8,175,000 ",,Iowa St.,
Ahtyba Rubin,TOT,NFL,59,"$2,600,000 ",,Iowa St.,
Ahtyba Rubin,TOT,NFL,59,"$3,000,000 ",,Iowa St.,
Sebastian Vollmer,NWE,NFL,59,"$855,000 ",Houston Baptist University,Houston,TX
Sebastian Vollmer,NWE,NFL,59,"$855,000 ",Houston Baptist University,Houston,TX
Sebastian Vollmer,NWE,NFL,59,"$980,000 ",Houston Baptist University,Houston,TX
Sebastian Vollmer,NWE,NFL,59,"$3,000,000 ",Houston Baptist University,Houston,TX
Sebastian Vollmer,NWE,NFL,59,"$4,083,333 ",Houston Baptist University,Houston,TX
Sebastian Vollmer,NWE,NFL,59,"$7,020,833 ",Houston Baptist University,Houston,TX
Sebastian Vollmer,NWE,NFL,59,"$2,958,334 ",Houston Baptist University,Houston,TX
Wesley Woodyard,TOT,NFL,59,"$1,835,000 ",Eastern Kentucky University,Kentucky,KY
Wesley Woodyard,TOT,NFL,59,"$1,835,000 ",Eastern Kentucky University,Kentucky,KY
Wesley Woodyard,TOT,NFL,59,"$1,750,000 ",Eastern Kentucky University,Kentucky,KY
Wesley Woodyard,TOT,NFL,59,"$3,250,000 ",Eastern Kentucky University,Kentucky,KY
Wesley Woodyard,TOT,NFL,59,"$2,500,000 ",Eastern Kentucky University,Kentucky,KY
Wesley Woodyard,TOT,NFL,59,"$3,500,000 ",Eastern Kentucky University,Kentucky,KY
Wesley Woodyard,TOT,NFL,59,"$4,250,000 ",Eastern Kentucky University,Kentucky,KY
Wesley Woodyard,TOT,NFL,59,"$4,250,000 ",Eastern Kentucky University,Kentucky,KY
Wesley Woodyard,TOT,NFL,59,"$4,250,000 ",Eastern Kentucky University,Kentucky,KY
Ahmad Brooks,TOT,NFL,58,"$2,425,000 ",North Central Texas College,Texas,TX
Ahmad Brooks,TOT,NFL,58,"$2,425,000 ",North Central Texas College,Texas,TX
Ahmad Brooks,TOT,NFL,58,"$2,850,000 ",North Central Texas College,Texas,TX
Ahmad Brooks,TOT,NFL,58,"$5,050,000 ",North Central Texas College,Texas,TX
Ahmad Brooks,TOT,NFL,58,"$4,503,750 ",North Central Texas College,Texas,TX
Ahmad Brooks,TOT,NFL,58,"$7,055,000 ",North Central Texas College,Texas,TX
Ahmad Brooks,TOT,NFL,58,"$8,005,000 ",North Central Texas College,Texas,TX
Ahmad Brooks,TOT,NFL,58,"$3,500,000 ",North Central Texas College,Texas,TX
Bryan Bulaga,GNB,NFL,58,"$1,613,500 ",Iowa State University,Iowa,IA
Bryan Bulaga,GNB,NFL,58,"$1,613,500 ",Iowa State University,Iowa,IA
Bryan Bulaga,GNB,NFL,58,"$1,847,000 ",Iowa State University,Iowa,IA
Bryan Bulaga,GNB,NFL,58,"$2,125,500 ",Iowa State University,Iowa,IA
Bryan Bulaga,GNB,NFL,58,"$3,829,000 ",Iowa State University,Iowa,IA
Bryan Bulaga,GNB,NFL,58,"$3,568,750 ",Iowa State University,Iowa,IA
Bryan Bulaga,GNB,NFL,58,"$5,462,500 ",Iowa State University,Iowa,IA
Bryan Bulaga,GNB,NFL,58,"$7,850,000 ",Iowa State University,Iowa,IA
Bryan Bulaga,GNB,NFL,58,"$8,268,750 ",Iowa State University,Iowa,IA
