,Player,salary,college,state,AV
2626,William Gay,"$1,166,667  ",USC,,46
2627,William Gay,"$1,666,667  ",Louisville,KY,46
2628,William Gay,"$1,666,667  ",USC,,46
2629,William Gay,"$1,666,668  ",Louisville,KY,46
2630,William Gay,"$1,666,668  ",USC,,46
2631,William Gay,"$2,483,333  ",Louisville,KY,46
2632,William Gay,"$2,483,333  ",USC,,46
2633,William Gay,"$2,633,333  ",Louisville,KY,46
2634,William Gay,"$2,633,333  ",USC,,46
2635,Cullen Jenkins,"$6,875,000  ",Central Michigan,MI,46
2636,Cullen Jenkins,"$6,875,000  ",Central Michigan,MI,46
2637,Cullen Jenkins,"$825,000  ",Central Michigan,MI,46
2638,Cullen Jenkins,"$1,816,666  ",Central Michigan,MI,46
2639,Cullen Jenkins,"$3,266,666  ",Central Michigan,MI,46
2640,Cullen Jenkins,"$2,091,668  ",Central Michigan,MI,46
2641,Cullen Jenkins,"$927,058  ",Central Michigan,MI,46
2642,Kendall Langford,"$1,615,000  ",Hampton,,46
2643,Kendall Langford,"$1,615,000  ",Hampton,,46
2644,Kendall Langford,"$3,000,000  ",Hampton,,46
2645,Kendall Langford,"$6,000,000  ",Hampton,,46
2646,Kendall Langford,"$6,000,000  ",Hampton,,46
2647,Kendall Langford,"$4,250,000  ",Hampton,,46
2648,Kendall Langford,"$4,250,000  ",Hampton,,46
2649,Carl Nicks,"$2,611,000  ",Nebraska,NE,46
2650,Carl Nicks,"$2,611,000  ",Nebraska,NE,46
2651,Carl Nicks,"$14,857,000  ",Nebraska,NE,46
2652,Carl Nicks,"$3,072,000  ",Nebraska,NE,46
2653,Dominic Raiola,"$4,412,500  ",Nebraska,NE,46
2654,Dominic Raiola,"$4,412,500  ",Nebraska,NE,46
2655,Dominic Raiola,"$5,412,500  ",Nebraska,NE,46
2656,Dominic Raiola,"$3,262,500  ",Nebraska,NE,46
2657,Dominic Raiola,"$1,500,000  ",Nebraska,NE,46
2658,DeMeco Ryans,"$3,050,000  ",Alabama,AL,46
2659,DeMeco Ryans,"$3,050,000  ",Alabama,AL,46
2660,DeMeco Ryans,"$4,550,000  ",Alabama,AL,46
2661,DeMeco Ryans,"$6,700,000  ",Alabama,AL,46
2662,DeMeco Ryans,"$6,900,000  ",Alabama,AL,46
2663,DeMeco Ryans,"$3,000,000  ",Alabama,AL,46
2664,Rob Sims,"$2,725,000  ",Ohio St.,,46
2665,Rob Sims,"$2,725,000  ",Ohio St.,,46
2666,Rob Sims,"$3,075,000  ",Ohio St.,,46
2667,Rob Sims,"$3,425,000  ",Ohio St.,,46
2668,Rob Sims,"$3,775,000  ",Ohio St.,,46
2669,Sean Smith,"$716,250  ",Utah,UT,46
2670,Sean Smith,"$716,250  ",Grambling St.,,46
2671,Sean Smith,"$716,250  ",Georgia Tech,,46
2672,Sean Smith,"$716,250  ",Utah,UT,46
2673,Sean Smith,"$716,250  ",Grambling St.,,46
2674,Sean Smith,"$716,250  ",Georgia Tech,,46
2675,Sean Smith,"$801,250  ",Utah,UT,46
2676,Sean Smith,"$801,250  ",Grambling St.,,46
2677,Sean Smith,"$801,250  ",Georgia Tech,,46
2678,Sean Smith,"$3,000,000  ",Utah,UT,46
2679,Sean Smith,"$3,000,000  ",Grambling St.,,46
2680,Sean Smith,"$3,000,000  ",Georgia Tech,,46
2681,Sean Smith,"$5,750,000  ",Utah,UT,46
2682,Sean Smith,"$5,750,000  ",Grambling St.,,46
2683,Sean Smith,"$5,750,000  ",Georgia Tech,,46
2684,Sean Smith,"$7,000,000  ",Utah,UT,46
2685,Sean Smith,"$7,000,000  ",Grambling St.,,46
2686,Sean Smith,"$7,000,000  ",Georgia Tech,,46
2687,Sean Smith,"$11,000,000  ",Utah,UT,46
2688,Sean Smith,"$11,000,000  ",Grambling St.,,46
2689,Sean Smith,"$11,000,000  ",Georgia Tech,,46
2690,Sean Smith,"$9,500,000  ",Utah,UT,46
2691,Sean Smith,"$9,500,000  ",Grambling St.,,46
2692,Sean Smith,"$9,500,000  ",Georgia Tech,,46
2693,Paul Soliai,"$12,476,000  ",Utah,UT,46
2694,Paul Soliai,"$12,476,000  ",Utah,UT,46
2695,Paul Soliai,"$4,125,000  ",Utah,UT,46
2696,Paul Soliai,"$7,375,000  ",Utah,UT,46
2697,Paul Soliai,"$5,400,000  ",Utah,UT,46
2698,Paul Soliai,"$4,400,000  ",Utah,UT,46
2699,Paul Soliai,"$2,906,250  ",Utah,UT,46
2700,Stefen Wisniewski,"$751,891  ",Penn St.,,46
2701,Stefen Wisniewski,"$751,891  ",Penn St.,,46
2702,Stefen Wisniewski,"$939,864  ",Penn St.,,46
2703,Stefen Wisniewski,"$1,127,837  ",Penn St.,,46
2704,Stefen Wisniewski,"$1,315,810  ",Penn St.,,46
2705,Stefen Wisniewski,"$2,500,000  ",Penn St.,,46
2706,Stefen Wisniewski,"$2,760,000  ",Penn St.,,46
2707,Stefen Wisniewski,"$1,358,333  ",Penn St.,,46
2708,Stefen Wisniewski,"$3,208,333  ",Penn St.,,46
2709,James Carpenter,"$1,389,364  ",Alabama,AL,45
2710,James Carpenter,"$1,389,364  ",Alabama,AL,45
2711,James Carpenter,"$1,736,705  ",Alabama,AL,45
2712,James Carpenter,"$2,084,046  ",Alabama,AL,45
2713,James Carpenter,"$2,431,364  ",Alabama,AL,45
2714,James Carpenter,"$2,375,000  ",Alabama,AL,45
2715,James Carpenter,"$3,115,000  ",Alabama,AL,45
2716,James Carpenter,"$6,805,000  ",Alabama,AL,45
2717,James Carpenter,"$6,711,250  ",Alabama,AL,45
2718,Chris Clemons,"$3,585,000  ",Clemson,SC,45
2719,Chris Clemons,"$3,585,000  ",Georgia,GA,45
2720,Chris Clemons,"$3,585,000  ",Clemson,SC,45
2721,Chris Clemons,"$3,585,000  ",Georgia,GA,45
2722,Chris Clemons,"$4,166,667  ",Clemson,SC,45
2723,Chris Clemons,"$4,166,667  ",Georgia,GA,45
2724,Chris Clemons,"$1,348,625  ",Clemson,SC,45
2725,Chris Clemons,"$1,348,625  ",Georgia,GA,45
2726,Chris Clemons,"$8,166,667  ",Clemson,SC,45
2727,Chris Clemons,"$8,166,667  ",Georgia,GA,45
2728,Chris Clemons,"$2,750,000  ",Clemson,SC,45
2729,Chris Clemons,"$2,750,000  ",Georgia,GA,45
2730,Chris Clemons,"$5,218,750  ",Clemson,SC,45
2731,Chris Clemons,"$5,218,750  ",Georgia,GA,45
2732,Chris Clemons,"$5,000,000  ",Clemson,SC,45
2733,Chris Clemons,"$5,000,000  ",Georgia,GA,45
2734,Chris Clemons,"$3,585,000  ",Clemson,SC,20
2735,Chris Clemons,"$3,585,000  ",Georgia,GA,20
2736,Chris Clemons,"$3,585,000  ",Clemson,SC,20
2737,Chris Clemons,"$3,585,000  ",Georgia,GA,20
2738,Chris Clemons,"$4,166,667  ",Clemson,SC,20
2739,Chris Clemons,"$4,166,667  ",Georgia,GA,20
2740,Chris Clemons,"$1,348,625  ",Clemson,SC,20
2741,Chris Clemons,"$1,348,625  ",Georgia,GA,20
2742,Chris Clemons,"$8,166,667  ",Clemson,SC,20
2743,Chris Clemons,"$8,166,667  ",Georgia,GA,20
2744,Chris Clemons,"$2,750,000  ",Clemson,SC,20
2745,Chris Clemons,"$2,750,000  ",Georgia,GA,20
2746,Chris Clemons,"$5,218,750  ",Clemson,SC,20
2747,Chris Clemons,"$5,218,750  ",Georgia,GA,20
2748,Chris Clemons,"$5,000,000  ",Clemson,SC,20
2749,Chris Clemons,"$5,000,000  ",Georgia,GA,20
2750,Daryn Colledge,"$2,500,000  ",Boise St.,,45
2751,Daryn Colledge,"$2,500,000  ",Boise St.,,45
2752,Daryn Colledge,"$3,175,000  ",Boise St.,,45
2753,Daryn Colledge,"$7,275,000  ",Boise St.,,45
2754,Daryn Colledge,"$2,000,000  ",Boise St.,,45
2755,Dan Connolly,"$1,483,334  ",SE Missouri St.,,45
2756,Dan Connolly,"$1,483,334  ",SE Missouri St.,,45
2757,Dan Connolly,"$2,333,333  ",SE Missouri St.,,45
2758,Dan Connolly,"$3,333,333  ",SE Missouri St.,,45
2759,Dan Connolly,"$4,083,333  ",SE Missouri St.,,45
2760,Cordy Glenn,"$884,578  ",Georgia,GA,45
2761,Cordy Glenn,"$1,105,723  ",Georgia,GA,45
2762,Cordy Glenn,"$1,326,867  ",Georgia,GA,45
2763,Cordy Glenn,"$1,548,012  ",Georgia,GA,45
2764,Cordy Glenn,"$6,200,000  ",Georgia,GA,45
2765,Cordy Glenn,"$14,200,000  ",Georgia,GA,45
2766,Cordy Glenn,"$11,250,000  ",Georgia,GA,45
2767,Brandon Graham,"$4,640,000  ",Michigan,MI,45
2768,Brandon Graham,"$4,640,000  ",Michigan,MI,45
2769,Brandon Graham,"$2,535,000  ",Michigan,MI,45
2770,Brandon Graham,"$2,957,500  ",Michigan,MI,45
2771,Brandon Graham,"$3,378,000  ",Michigan,MI,45
2772,Brandon Graham,"$6,000,000  ",Michigan,MI,45
2773,Brandon Graham,"$5,000,000  ",Michigan,MI,45
2774,Brandon Graham,"$7,500,000  ",Michigan,MI,45
2775,Brandon Graham,"$8,000,000  ",Michigan,MI,45
2776,Roman Harper,"$3,650,000  ",Alabama,AL,45
2777,Roman Harper,"$3,650,000  ",Alabama,AL,45
2778,Roman Harper,"$6,350,000  ",Alabama,AL,45
2779,Roman Harper,"$3,660,000  ",Alabama,AL,45
2780,Roman Harper,"$1,518,750  ",Alabama,AL,45
2781,Roman Harper,"$1,800,000  ",Alabama,AL,45
2782,Evander Hood,"$1,628,353  ",Missouri,MO,45
2783,Evander Hood,"$1,628,353  ",Missouri,MO,45
2784,Evander Hood,"$1,743,353  ",Missouri,MO,45
2785,Evander Hood,"$2,990,678  ",Missouri,MO,45
2786,Evander Hood,"$4,025,000  ",Missouri,MO,45
2787,Evander Hood,"$1,300,000  ",Missouri,MO,45
2788,John Jerry,"$754,625  ",Mississippi,MS,45
2789,John Jerry,"$1,537,625  ",Mississippi,MS,45
2790,John Jerry,"$1,400,000  ",Mississippi,MS,45
2791,John Jerry,"$1,900,000  ",Mississippi,MS,45
2792,John Jerry,"$1,750,000  ",Mississippi,MS,45
2793,Manny Lawson,"$3,500,000  ",North Carolina St.,,45
2794,Manny Lawson,"$3,500,000  ",North Carolina St.,,45
2795,Manny Lawson,"$2,100,000  ",North Carolina St.,,45
2796,Manny Lawson,"$2,400,000  ",North Carolina St.,,45
2797,Manny Lawson,"$3,100,000  ",North Carolina St.,,45
2798,Manny Lawson,"$3,100,000  ",North Carolina St.,,45
2799,Whitney Mercilus,"$1,388,016  ",Illinois,IL,45
2800,Whitney Mercilus,"$1,735,020  ",Illinois,IL,45
2801,Whitney Mercilus,"$2,082,024  ",Illinois,IL,45
2802,Whitney Mercilus,"$2,979,030  ",Illinois,IL,45
2803,Whitney Mercilus,"$5,784,375  ",Illinois,IL,45
2804,Whitney Mercilus,"$6,018,750  ",Illinois,IL,45
2805,Whitney Mercilus,"$6,300,000  ",Illinois,IL,45
2806,Corey Peters,"$1,514,750  ",Kentucky,KY,45
2807,Corey Peters,"$1,468,750  ",Kentucky,KY,45
2808,Corey Peters,"$2,666,666  ",Kentucky,KY,45
2809,Corey Peters,"$2,566,666  ",Kentucky,KY,45
2810,Corey Peters,"$4,347,918  ",Kentucky,KY,45
2811,Corey Peters,"$2,640,625  ",Kentucky,KY,45
2812,Jay Ratliff,"$5,225,000  ",Auburn,AL,45
2813,Jay Ratliff,"$5,225,000  ",Auburn,AL,45
2814,Jay Ratliff,"$5,600,000  ",Auburn,AL,45
2815,Jay Ratliff,"$1,625,000  ",Auburn,AL,45
2816,Chris Snee,"$6,500,000  ",Boston Col.,,45
2817,Chris Snee,"$6,500,000  ",Boston Col.,,45
2818,Chris Snee,"$10,000,000  ",Boston Col.,,45
2819,Chris Snee,"$8,500,000  ",Boston Col.,,45
2820,Michael Vick,"$14,400,000  ",Virginia Tech,,45
2821,Michael Vick,"$14,400,000  ",Virginia Tech,,45
2822,Michael Vick,"$13,900,000  ",Virginia Tech,,45
2823,Michael Vick,"$12,200,000  ",Virginia Tech,,45
2824,Michael Vick,"$4,000,000  ",Virginia Tech,,45
2825,Erik Walden,"$3,073,529  ",Middle Tenn. St.,,45
2826,Erik Walden,"$4,250,000  ",Middle Tenn. St.,,45
2827,Erik Walden,"$4,250,000  ",Middle Tenn. St.,,45
2828,Erik Walden,"$4,250,000  ",Middle Tenn. St.,,45
2829,Erik Walden,"$3,250,000  ",Middle Tenn. St.,,45
2830,T.J. Ward,"$1,896,750  ",Oregon,OR,45
2831,T.J. Ward,"$1,896,750  ",Oregon,OR,45
2832,T.J. Ward,"$1,058,750  ",Oregon,OR,45
2833,T.J. Ward,"$1,198,750  ",Oregon,OR,45
2834,T.J. Ward,"$3,250,000  ",Oregon,OR,45
2835,T.J. Ward,"$7,514,705  ",Oregon,OR,45
2836,T.J. Ward,"$5,750,000  ",Oregon,OR,45
2837,T.J. Ward,"$4,625,000  ",Oregon,OR,45
2838,Eric Winston,"$5,500,000  ",Miami (FL),,45
2839,Eric Winston,"$5,500,000  ",Miami (FL),,45
2840,Eric Winston,"$2,500,000  ",Miami (FL),,45
2841,Eric Winston,"$2,000,000  ",Miami (FL),,45
2842,Eric Winston,"$950,000  ",Miami (FL),,45
2843,Eric Winston,"$1,090,000  ",Miami (FL),,45
2844,Kevin Zeitler,"$1,371,673  ",Wisconsin,WI,45
2845,Kevin Zeitler,"$1,714,591  ",Wisconsin,WI,45
2846,Kevin Zeitler,"$2,057,509  ",Wisconsin,WI,45
2847,Kevin Zeitler,"$2,400,427  ",Wisconsin,WI,45
2848,Kevin Zeitler,"$8,070,000  ",Wisconsin,WI,45
2849,Kevin Zeitler,"$8,400,000  ",Wisconsin,WI,45
2850,Kevin Zeitler,"$12,400,000  ",Wisconsin,WI,45
2851,Joe Berger,"$790,312  ",Michigan Tech,,44
2852,Joe Berger,"$790,312  ",Michigan Tech,,44
2853,Joe Berger,"$1,887,500  ",Michigan Tech,,44
2854,Joe Berger,"$1,120,000  ",Michigan Tech,,44
2855,Joe Berger,"$1,610,000  ",Michigan Tech,,44
2856,Joe Berger,"$1,882,500  ",Michigan Tech,,44
2857,Ryan Clark,"$2,250,000  ",LSU,,44
2858,Ryan Clark,"$2,250,000  ",LSU,,44
2859,Ryan Clark,"$4,250,000  ",LSU,,44
2860,Ryan Clark,"$4,750,000  ",LSU,,44
2861,Orlando Franklin,"$792,000  ",Miami (FL),,44
2862,Orlando Franklin,"$792,000  ",Miami (FL),,44
2863,Orlando Franklin,"$990,000  ",Miami (FL),,44
2864,Orlando Franklin,"$1,188,000  ",Miami (FL),,44
2865,Orlando Franklin,"$1,386,000  ",Miami (FL),,44
2866,Orlando Franklin,"$4,600,000  ",Miami (FL),,44
2867,Orlando Franklin,"$7,200,000  ",Miami (FL),,44
2868,Marcus Gilbert,"$880,204  ",Florida,FL,44
2869,Marcus Gilbert,"$2,391,802  ",Florida,FL,44
2870,Marcus Gilbert,"$3,256,000  ",Florida,FL,44
2871,Marcus Gilbert,"$4,068,500  ",Florida,FL,44
2872,Marcus Gilbert,"$6,367,324  ",Florida,FL,44
2873,Marcus Gilbert,"$7,358,500  ",Florida,FL,44
2874,James Jones,"$2,750,000  ",Florida,FL,44
2875,James Jones,"$2,750,000  ",Northern Iowa,IA,44
2876,James Jones,"$2,750,000  ",San Jose St.,,44
2877,James Jones,"$2,750,000  ",Mississippi St.,,44
2878,James Jones,"$2,750,000  ",Florida,FL,44
2879,James Jones,"$2,750,000  ",Northern Iowa,IA,44
2880,James Jones,"$2,750,000  ",San Jose St.,,44
2881,James Jones,"$2,750,000  ",Mississippi St.,,44
2882,James Jones,"$3,100,000  ",Florida,FL,44
2883,James Jones,"$3,100,000  ",Northern Iowa,IA,44
2884,James Jones,"$3,100,000  ",San Jose St.,,44
2885,James Jones,"$3,100,000  ",Mississippi St.,,44
2886,James Jones,"$3,750,000  ",Florida,FL,44
2887,James Jones,"$3,750,000  ",Northern Iowa,IA,44
2888,James Jones,"$3,750,000  ",San Jose St.,,44
2889,James Jones,"$3,750,000  ",Mississippi St.,,44
2890,James Jones,"$3,800,000  ",Florida,FL,44
2891,James Jones,"$3,800,000  ",Northern Iowa,IA,44
2892,James Jones,"$3,800,000  ",San Jose St.,,44
2893,James Jones,"$3,800,000  ",Mississippi St.,,44
2894,Matt Kalil,"$3,594,655  ",USC,,44
2895,Matt Kalil,"$4,493,318  ",USC,,44
2896,Matt Kalil,"$5,391,981  ",USC,,44
2897,Matt Kalil,"$6,290,644  ",USC,,44
2898,Matt Kalil,"$11,096,000  ",USC,,44
2899,Matt Kalil,"$3,550,000  ",USC,,44
2900,Matt Kalil,"$6,900,000  ",USC,,44
2901,Brett Keisel,"$3,350,000  ",BYU,,44
2902,Brett Keisel,"$3,350,000  ",BYU,,44
2903,Brett Keisel,"$5,175,000  ",BYU,,44
2904,Brett Keisel,"$5,575,000  ",BYU,,44
2905,Brett Keisel,"$1,250,000  ",BYU,,44
2906,Terrance Knighton,"$735,964  ",Temple,TX,44
2907,Terrance Knighton,"$735,964  ",Temple,TX,44
2908,Terrance Knighton,"$1,470,964  ",Temple,TX,44
2909,Terrance Knighton,"$1,750,000  ",Temple,TX,44
2910,Terrance Knighton,"$2,750,000  ",Temple,TX,44
2911,Terrance Knighton,"$4,000,000  ",Temple,TX,44
2912,Bobby Massie,"$680,845  ",Mississippi,MS,44
2913,Bobby Massie,"$1,471,433  ",Mississippi,MS,44
2914,Bobby Massie,"$5,818,750  ",Mississippi,MS,44
2915,Bobby Massie,"$6,034,375  ",Mississippi,MS,44
2916,Bobby Massie,"$5,100,000  ",Mississippi,MS,44
2917,Hakeem Nicks,"$1,555,000  ",North Carolina,NC,44
2918,Hakeem Nicks,"$1,555,000  ",North Carolina,NC,44
2919,Hakeem Nicks,"$1,730,000  ",North Carolina,NC,44
2920,Hakeem Nicks,"$3,705,000  ",North Carolina,NC,44
2921,Hakeem Nicks,"$3,975,000  ",North Carolina,NC,44
2922,Ryan Schraeder,"$2,653,000  ",Valdosta St.,,44
2923,Ryan Schraeder,"$2,300,000  ",Valdosta St.,,44
2924,Ryan Schraeder,"$6,500,000  ",Valdosta St.,,44
2925,Lyle Sendlein,"$2,350,000  ",Texas,TX,44
2926,Lyle Sendlein,"$2,350,000  ",Texas,TX,44
2927,Lyle Sendlein,"$1,975,000  ",Texas,TX,44
2928,Lyle Sendlein,"$3,675,000  ",Texas,TX,44
2929,Lyle Sendlein,"$4,125,000  ",Texas,TX,44
2930,Lyle Sendlein,"$2,000,000  ",Texas,TX,44
2931,Jameis Winston,"$4,609,323  ",Florida St.,,44
2932,Jameis Winston,"$5,761,654  ",Florida St.,,44
2933,Jameis Winston,"$6,913,985  ",Florida St.,,44
2934,Jameis Winston,"$7,941,903  ",Florida St.,,44
2935,Lorenzo Alexander,"$950,000  ",California,CA,43
2936,Lorenzo Alexander,"$950,000  ",California,CA,43
2937,Lorenzo Alexander,"$800,000  ",California,CA,43
2938,Lorenzo Alexander,"$1,165,000  ",California,CA,43
2939,Lorenzo Alexander,"$1,455,000  ",California,CA,43
2940,Lorenzo Alexander,"$870,000  ",California,CA,43
2941,Lorenzo Alexander,"$3,000,000  ",California,CA,43
2942,Lorenzo Alexander,"$3,600,000  ",California,CA,43
2943,Byron Bell,"$2,187,000  ",New Mexico,NM,43
2944,Byron Bell,"$1,475,000  ",New Mexico,NM,43
2945,Byron Bell,"$2,250,000  ",New Mexico,NM,43
2946,Byron Bell,"$1,775,000  ",New Mexico,NM,43
2947,Byron Bell,"$1,700,000  ",New Mexico,NM,43
2948,Nigel Bradham,"$1,656,356  ",Florida St.,,43
2949,Nigel Bradham,"$2,750,000  ",Florida St.,,43
2950,Nigel Bradham,"$4,750,000  ",Florida St.,,43
2951,Nigel Bradham,"$1,941,176  ",Florida St.,,43
2952,Ahmad Bradshaw,"$2,750,000  ",Marshall,PA,43
2953,Ahmad Bradshaw,"$2,750,000  ",Marshall,PA,43
2954,Ahmad Bradshaw,"$4,500,000  ",Marshall,PA,43
2955,Ahmad Bradshaw,"$1,918,750  ",Marshall,PA,43
2956,Dwight Freeney,"$16,420,000  ",Syracuse,NY,43
2957,Dwight Freeney,"$16,420,000  ",Syracuse,NY,43
2958,Dwight Freeney,"$19,035,000  ",Syracuse,NY,43
2959,Dwight Freeney,"$3,562,500  ",Syracuse,NY,43
2960,Dwight Freeney,"$4,078,125  ",Syracuse,NY,43
2961,Dwight Freeney,"$1,000,000  ",Syracuse,NY,43
2962,Bruce Irvin,"$1,698,582  ",West Virginia,WV,43
2963,Bruce Irvin,"$1,931,528  ",West Virginia,WV,43
2964,Bruce Irvin,"$2,470,897  ",West Virginia,WV,43
2965,Bruce Irvin,"$2,895,542  ",West Virginia,WV,43
2966,Bruce Irvin,"$12,500,000  ",West Virginia,WV,43
2967,Bruce Irvin,"$7,000,000  ",West Virginia,WV,43
2968,Bruce Irvin,"$1,500,000  ",West Virginia,WV,43
2969,Malik Jackson,"$1,595,403  ",Tennessee,TN,43
2970,Malik Jackson,"$10,000,000  ",Tennessee,TN,43
2971,Malik Jackson,"$15,500,000  ",Tennessee,TN,43
2972,Malik Jackson,"$15,500,000  ",Tennessee,TN,43
2973,Steven Jackson,"$9,479,000  ",Oregon St.,,43
2974,Steven Jackson,"$9,479,000  ",Oregon St.,,43
2975,Steven Jackson,"$9,279,000  ",Oregon St.,,43
2976,Steven Jackson,"$2,916,666  ",Oregon St.,,43
2977,Steven Jackson,"$4,166,666  ",Oregon St.,,43
2978,Marcus Mariota,"$4,402,541  ",Oregon,OR,43
2979,Marcus Mariota,"$5,503,176  ",Oregon,OR,43
2980,Marcus Mariota,"$6,603,811  ",Oregon,OR,43
2981,Marcus Mariota,"$7,704,446  ",Oregon,OR,43
2982,Evan Mathis,"$2,000,000  ",Alabama,AL,43
2983,Evan Mathis,"$4,000,000  ",Alabama,AL,43
2984,Evan Mathis,"$6,150,000  ",Alabama,AL,43
2985,Evan Mathis,"$2,921,875  ",Alabama,AL,43
2986,Evan Mathis,"$4,006,900  ",Alabama,AL,43
2987,Marshall Newhouse,"$1,360,462  ",TCU,,43
2988,Marshall Newhouse,"$805,000  ",TCU,,43
2989,Marshall Newhouse,"$1,300,000  ",TCU,,43
2990,Marshall Newhouse,"$1,950,000  ",TCU,,43
2991,Marshall Newhouse,"$1,750,000  ",TCU,,43
2992,Marshall Newhouse,"$1,073,529  ",TCU,,43
2993,Michael Roos,"$6,500,000  ",East. Washington,,43
2994,Michael Roos,"$6,500,000  ",East. Washington,,43
2995,Michael Roos,"$7,250,000  ",East. Washington,,43
2996,Michael Roos,"$7,500,000  ",East. Washington,,43
2997,Michael Roos,"$6,625,000  ",East. Washington,,43
2998,Kawann Short,"$841,879  ",Purdue,IN,43
2999,Kawann Short,"$1,052,349  ",Purdue,IN,43
3000,Kawann Short,"$1,262,754  ",Purdue,IN,43
3001,Kawann Short,"$1,473,192  ",Purdue,IN,43
3002,Kawann Short,"$10,000,000  ",Purdue,IN,43
3003,Kawann Short,"$17,000,000  ",Purdue,IN,43
3004,Torrey Smith,"$770,224  ",Maryland,MD,43
3005,Torrey Smith,"$924,336  ",Maryland,MD,43
3006,Torrey Smith,"$1,078,392  ",Maryland,MD,43
3007,Torrey Smith,"$3,600,000  ",Maryland,MD,43
3008,Torrey Smith,"$7,600,000  ",Maryland,MD,43
3009,Torrey Smith,"$4,875,000  ",Maryland,MD,43
3010,Torrey Smith,"$5,000,000  ",Maryland,MD,43
3011,Darian Stewart,"$1,000,000  ",South Carolina,SC,43
3012,Darian Stewart,"$1,300,000  ",South Carolina,SC,43
3013,Darian Stewart,"$1,750,000  ",South Carolina,SC,43
3014,Darian Stewart,"$4,650,000  ",South Carolina,SC,43
3015,Darian Stewart,"$7,400,000  ",South Carolina,SC,43
3016,Darian Stewart,"$5,900,000  ",South Carolina,SC,43
3017,Tyrod Taylor,"$671,327  ",Virginia Tech,,43
3018,Tyrod Taylor,"$883,333  ",Virginia Tech,,43
3019,Tyrod Taylor,"$6,919,573  ",Virginia Tech,,43
3020,Tyrod Taylor,"$9,713,334  ",Virginia Tech,,43
3021,Tyrod Taylor,"$16,000,000  ",Virginia Tech,,43
3022,Delanie Walker,"$1,610,000  ",Central Missouri St.,,43
3023,Delanie Walker,"$1,610,000  ",Central Missouri St.,,43
3024,Delanie Walker,"$1,905,000  ",Central Missouri St.,,43
3025,Delanie Walker,"$2,950,000  ",Central Missouri St.,,43
3026,Delanie Walker,"$4,000,000  ",Central Missouri St.,,43
3027,Delanie Walker,"$5,275,000  ",Central Missouri St.,,43
3028,Delanie Walker,"$6,267,708  ",Central Missouri St.,,43
3029,Delanie Walker,"$5,317,708  ",Central Missouri St.,,43
3030,Delanie Walker,"$8,635,625  ",Central Missouri St.,,43
3031,Nate Washington,"$4,200,000  ",Tiffin,,43
3032,Nate Washington,"$4,200,000  ",Tiffin,,43
3033,Nate Washington,"$4,300,000  ",Tiffin,,43
3034,Nate Washington,"$5,100,000  ",Tiffin,,43
3035,Nate Washington,"$4,800,000  ",Tiffin,,43
3036,Danny Woodhead,"$916,666  ",Chadron St.,,43
3037,Danny Woodhead,"$916,666  ",Chadron St.,,43
3038,Danny Woodhead,"$891,668  ",Chadron St.,,43
3039,Danny Woodhead,"$1,250,000  ",Chadron St.,,43
3040,Danny Woodhead,"$2,250,000  ",Chadron St.,,43
3041,Danny Woodhead,"$2,500,000  ",Chadron St.,,43
3042,Danny Woodhead,"$3,000,000  ",Chadron St.,,43
3043,Danny Woodhead,"$1,750,000  ",Chadron St.,,43
3044,Danny Amendola,"$1,972,000  ",Texas Tech,TX,42
3045,Danny Amendola,"$3,575,000  ",Texas Tech,TX,42
3046,Danny Amendola,"$4,700,000  ",Texas Tech,TX,42
3047,Danny Amendola,"$3,116,666  ",Texas Tech,TX,42
3048,Danny Amendola,"$2,885,416  ",Texas Tech,TX,42
3049,Danny Amendola,"$3,041,668  ",Texas Tech,TX,42
3050,Danny Amendola,"$6,000,000  ",Texas Tech,TX,42
3051,Dwayne Bowe,"$3,815,000  ",LSU,,42
3052,Dwayne Bowe,"$3,815,000  ",LSU,,42
3053,Dwayne Bowe,"$9,515,000  ",LSU,,42
3054,Dwayne Bowe,"$4,000,000  ",LSU,,42
3055,Dwayne Bowe,"$11,485,294  ",LSU,,42
3056,Dwayne Bowe,"$4,500,000  ",LSU,,42
3057,Brandon Brooks,"$654,359  ",Miami (OH),,42
3058,Brandon Brooks,"$744,359  ",Miami (OH),,42
3059,Brandon Brooks,"$1,696,359  ",Miami (OH),,42
3060,Brandon Brooks,"$3,200,000  ",Miami (OH),,42
3061,Brandon Brooks,"$6,640,809  ",Miami (OH),,42
3062,Brandon Brooks,"$4,768,397  ",Miami (OH),,42
3063,Zach Brown,"$701,509  ",North Carolina,NC,42
3064,Zach Brown,"$876,886  ",North Carolina,NC,42
3065,Zach Brown,"$1,052,263  ",North Carolina,NC,42
3066,Zach Brown,"$1,227,640  ",North Carolina,NC,42
3067,Zach Brown,"$1,250,000  ",North Carolina,NC,42
3068,Zach Brown,"$2,550,000  ",North Carolina,NC,42
3069,Zach Brown,"$2,953,125  ",North Carolina,NC,42
3070,Reggie Bush,"$3,750,000  ",USC,,42
3071,Reggie Bush,"$3,750,000  ",USC,,42
3072,Reggie Bush,"$6,025,000  ",USC,,42
3073,Reggie Bush,"$2,000,000  ",USC,,42
3074,Reggie Bush,"$2,944,444  ",USC,,42
3075,Reggie Bush,"$2,406,250  ",USC,,42
3076,Reggie Bush,"$1,500,000  ",USC,,42
3077,Patrick Chung,"$1,075,000  ",Oregon,OR,42
3078,Patrick Chung,"$1,075,000  ",Oregon,OR,42
