index,Player,state,team,salary,Personal Average Value
Duke University,Quinn Cook,NC,,,11.8
Duke University,Brandon Ingram,NC,,,13.8
Duke University,Brandon Ingram,NC,,,8.5
Duke University,Brandon Ingram,NC,,,13.8
Duke University,Brandon Ingram,NC,,,8.5
Duke University,Marshall Plumlee,NC,,,10.9
Duke University,Marshall Plumlee,NC,,,10.9
Duke University,Marshall Plumlee,NC,,,10.9
Duke University,Marshall Plumlee,NC,,,10.9
Duquesne University,Mike James,PA,,,13.9
Duquesne University,Mike James,PA,,,13.7
Duquesne University,Mike James,PA,,,9.5
Duquesne University,Mike James,PA,,,13.9
Duquesne University,Mike James,PA,,,13.7
Duquesne University,Mike James,PA,,,9.5
Duquesne University,Mike James,PA,,,1.5
Eastern Michigan University,Earl Boykins,MI,,,17.6
Eastern Michigan University,Earl Boykins,MI,,,10.3
Eastern Michigan University,Earl Boykins,MI,,,17.6
Eastern Michigan University,Earl Boykins,MI,,,10.3
Eastern Washington University,Rodney Stuckey,,,,18.4
Eastern Washington University,Rodney Stuckey,,,,17.6
Eastern Washington University,Rodney Stuckey,,,,15.4
Eastern Washington University,Rodney Stuckey,,,,14
Eastern Washington University,Rodney Stuckey,,,,13
Eastern Washington University,Rodney Stuckey,,,,12.6
Eastern Washington University,Rodney Stuckey,,,,9.5
Eastern Washington University,Rodney Stuckey,,,,18.4
Eastern Washington University,Rodney Stuckey,,,,17.6
Eastern Washington University,Rodney Stuckey,,,,15.4
Eastern Washington University,Rodney Stuckey,,,,14
Eastern Washington University,Rodney Stuckey,,,,13
Eastern Washington University,Rodney Stuckey,,,,12.6
Eastern Washington University,Rodney Stuckey,,,,9.5
Florida International University,Raja Bell,FL,,,8.3
Florida International University,Raja Bell,FL,,,8.2
Florida International University,Raja Bell,FL,,,8.3
Florida International University,Raja Bell,FL,,,8.2
Florida International University,Carlos Arroyo,FL,,,9
Florida International University,Carlos Arroyo,FL,,,9
Florida State University,Ray Allen,FL,,,16.4
Florida State University,Ray Allen,FL,,,14.8
Florida State University,Ray Allen,FL,,,14.7
Florida State University,Ray Allen,FL,,,12.8
Florida State University,Ray Allen,FL,,,16.4
Florida State University,Ray Allen,FL,,,14.8
Florida State University,Ray Allen,FL,,,14.7
Florida State University,Ray Allen,FL,,,12.8
Florida State University,Jarron Collins,FL,,,1.6
Florida State University,Jason Collins,FL,,,5.4
Florida State University,Jason Collins,FL,,,4.1
Florida State University,Jason Collins,FL,,,3.7
Florida State University,Jason Collins,FL,,,5.4
Florida State University,Jason Collins,FL,,,4.1
Florida State University,Jason Collins,FL,,,3.7
Florida State University,Jason Collins,FL,,,3
Florida State University,Von Wafer,FL,,,11.4
Florida State University,Von Wafer,FL,,,10.6
Florida State University,Von Wafer,FL,,,11.4
Florida State University,Von Wafer,FL,,,10.6
Florida State University,Al Thornton,FL,,,11.7
Florida State University,Al Thornton,FL,,,11.7
Florida State University,Toney Douglas,FL,,,15.2
Florida State University,Toney Douglas,FL,,,14.7
Florida State University,Toney Douglas,FL,,,13.4
Florida State University,Toney Douglas,FL,,,11.2
Florida State University,Toney Douglas,FL,,,10.6
Florida State University,Toney Douglas,FL,,,9.2
Florida State University,Toney Douglas,FL,,,7.1
Florida State University,Toney Douglas,FL,,,15.2
Florida State University,Toney Douglas,FL,,,14.7
Florida State University,Toney Douglas,FL,,,13.4
Florida State University,Toney Douglas,FL,,,11.2
Florida State University,Toney Douglas,FL,,,10.6
Florida State University,Toney Douglas,FL,,,9.2
Florida State University,Toney Douglas,FL,,,7.1
Florida State University,Solomon Alabi,FL,,,14.2
Florida State University,Solomon Alabi,FL,,,14.2
Florida State University,Solomon Alabi,FL,,,2
Florida State University,Ryan Reid,FL,,,17.6
Florida State University,Ryan Reid,FL,,,17.6
Florida State University,Chris Singleton,FL,,,8.8
Florida State University,Chris Singleton,FL,,,8.3
Florida State University,Chris Singleton,FL,,,7.8
Florida State University,Chris Singleton,FL,,,8.8
Florida State University,Chris Singleton,FL,,,8.3
Florida State University,Chris Singleton,FL,,,7.8
Florida State University,Bernard James,FL,,,16
Florida State University,Bernard James,FL,,,14.7
Florida State University,Bernard James,FL,,,8.5
Florida State University,Bernard James,FL,,,16
Florida State University,Bernard James,FL,,,14.7
Florida State University,Bernard James,FL,,,8.5
Florida State University,Malik Beasley,FL,,,13.7
Florida State University,Malik Beasley,FL,,,9
Florida State University,Malik Beasley,FL,,,13.7
Florida State University,Malik Beasley,FL,,,9
Florida State University,Okaro White,FL,,,8.9
Florida State University,Okaro White,FL,,,7.5
Florida State University,Okaro White,FL,,,8.9
Florida State University,Okaro White,FL,,,7.5
George Washington University,Pops Mensah-Bonsu,DC,,,-0.1
George Washington University,Patricio Garino,DC,,,-9.2
Georgetown University,Reggie Williams,DC,,,16.4
Georgetown University,Reggie Williams,DC,,,14.9
Georgetown University,Reggie Williams,DC,,,13.2
Georgetown University,Reggie Williams,DC,,,12.4
Georgetown University,Reggie Williams,DC,,,11.7
Georgetown University,Reggie Williams,DC,,,10.5
Georgetown University,Reggie Williams,DC,,,16.4
Georgetown University,Reggie Williams,DC,,,14.9
Georgetown University,Reggie Williams,DC,,,13.2
Georgetown University,Reggie Williams,DC,,,12.4
Georgetown University,Reggie Williams,DC,,,11.7
Georgetown University,Reggie Williams,DC,,,10.5
Georgetown University,James White,DC,,,9.1
Georgetown University,James White,DC,,,9.1
Georgetown University,Roy Hibbert,DC,,,19.3
Georgetown University,Roy Hibbert,DC,,,17.3
Georgetown University,Roy Hibbert,DC,,,15.9
Georgetown University,Roy Hibbert,DC,,,15.4
Georgetown University,Roy Hibbert,DC,,,13.5
Georgetown University,Roy Hibbert,DC,,,13.5
Georgetown University,Roy Hibbert,DC,,,11.2
Georgetown University,Roy Hibbert,DC,,,19.3
Georgetown University,Roy Hibbert,DC,,,17.3
Georgetown University,Roy Hibbert,DC,,,15.9
Georgetown University,Roy Hibbert,DC,,,15.4
Georgetown University,Roy Hibbert,DC,,,13.5
Georgetown University,Roy Hibbert,DC,,,13.5
Georgetown University,Roy Hibbert,DC,,,11.2
Georgetown University,DaJuan Summers,DC,,,9
Georgetown University,DaJuan Summers,DC,,,4.4
Georgetown University,DaJuan Summers,DC,,,4.3
Georgetown University,DaJuan Summers,DC,,,9
Georgetown University,DaJuan Summers,DC,,,4.4
Georgetown University,DaJuan Summers,DC,,,4.3
Georgetown University,Patrick Ewing,DC,,,0.6
Georgetown University,Greg Monroe,DC,,,22
Georgetown University,Greg Monroe,DC,,,21.8
Georgetown University,Greg Monroe,DC,,,21.2
Georgetown University,Greg Monroe,DC,,,21.2
Georgetown University,Greg Monroe,DC,,,21.1
Georgetown University,Greg Monroe,DC,,,19.5
Georgetown University,Greg Monroe,DC,,,18.1
Georgetown University,Greg Monroe,DC,,,18
Georgetown University,Greg Monroe,DC,,,22
Georgetown University,Greg Monroe,DC,,,21.8
Georgetown University,Greg Monroe,DC,,,21.2
Georgetown University,Greg Monroe,DC,,,21.2
Georgetown University,Greg Monroe,DC,,,21.1
Georgetown University,Greg Monroe,DC,,,19.5
Georgetown University,Greg Monroe,DC,,,18.1
Georgetown University,Greg Monroe,DC,,,18
Georgetown University,Henry Sims,DC,,,16.1
Georgetown University,Henry Sims,DC,,,14.5
Georgetown University,Henry Sims,DC,,,13.9
Georgetown University,Henry Sims,DC,,,16.1
Georgetown University,Henry Sims,DC,,,14.5
Georgetown University,Henry Sims,DC,,,13.9
Georgetown University,Otto Porter,DC,,,18.3
Georgetown University,Otto Porter,DC,,,17.3
Georgetown University,Otto Porter,DC,,,14.5
Georgetown University,Otto Porter,DC,,,11.6
Georgetown University,Otto Porter,DC,,,6
Georgetown University,Otto Porter,DC,,,18.3
Georgetown University,Otto Porter,DC,,,17.3
Georgetown University,Otto Porter,DC,,,14.5
Georgetown University,Otto Porter,DC,,,11.6
Georgetown University,Otto Porter,DC,,,6
Georgetown University,Hollis Thompson,DC,,,10.9
Georgetown University,Hollis Thompson,DC,,,9.5
Georgetown University,Hollis Thompson,DC,,,9.2
Georgetown University,Hollis Thompson,DC,,,7.9
Georgetown University,Hollis Thompson,DC,,,10.9
Georgetown University,Hollis Thompson,DC,,,9.5
Georgetown University,Hollis Thompson,DC,,,9.2
Georgetown University,Hollis Thompson,DC,,,7.9
Georgia Institute of Technology,Chris Bosh,GA,,,20.2
Georgia Institute of Technology,Chris Bosh,GA,,,20
Georgia Institute of Technology,Chris Bosh,GA,,,19.8
Georgia Institute of Technology,Chris Bosh,GA,,,19.4
Georgia Institute of Technology,Chris Bosh,GA,,,19
Georgia Institute of Technology,Chris Bosh,GA,,,18.9
Georgia Institute of Technology,Chris Bosh,GA,,,20.2
Georgia Institute of Technology,Chris Bosh,GA,,,20
Georgia Institute of Technology,Chris Bosh,GA,,,19.8
Georgia Institute of Technology,Chris Bosh,GA,,,19.4
Georgia Institute of Technology,Chris Bosh,GA,,,19
Georgia Institute of Technology,Chris Bosh,GA,,,18.9
Georgia Institute of Technology,Will Bynum,GA,,,16.6
Georgia Institute of Technology,Will Bynum,GA,,,15.2
Georgia Institute of Technology,Will Bynum,GA,,,14.4
Georgia Institute of Technology,Will Bynum,GA,,,10
Georgia Institute of Technology,Will Bynum,GA,,,4.8
Georgia Institute of Technology,Will Bynum,GA,,,16.6
Georgia Institute of Technology,Will Bynum,GA,,,15.2
Georgia Institute of Technology,Will Bynum,GA,,,14.4
Georgia Institute of Technology,Will Bynum,GA,,,10
Georgia Institute of Technology,Will Bynum,GA,,,4.8
Georgia Institute of Technology,Jarrett Jack,GA,,,17.9
Georgia Institute of Technology,Jarrett Jack,GA,,,15.9
Georgia Institute of Technology,Jarrett Jack,GA,,,14.6
Georgia Institute of Technology,Jarrett Jack,GA,,,14.5
Georgia Institute of Technology,Jarrett Jack,GA,,,14.2
Georgia Institute of Technology,Jarrett Jack,GA,,,11.5
Georgia Institute of Technology,Jarrett Jack,GA,,,11.5
Georgia Institute of Technology,Jarrett Jack,GA,,,7.7
Georgia Institute of Technology,Jarrett Jack,GA,,,17.9
Georgia Institute of Technology,Jarrett Jack,GA,,,15.9
Georgia Institute of Technology,Jarrett Jack,GA,,,14.6
Georgia Institute of Technology,Jarrett Jack,GA,,,14.5
Georgia Institute of Technology,Jarrett Jack,GA,,,14.2
Georgia Institute of Technology,Jarrett Jack,GA,,,11.5
Georgia Institute of Technology,Jarrett Jack,GA,,,11.5
Georgia Institute of Technology,Jarrett Jack,GA,,,7.7
Georgia Institute of Technology,Thaddeus Young,GA,,,18.9
Georgia Institute of Technology,Thaddeus Young,GA,,,18.4
Georgia Institute of Technology,Thaddeus Young,GA,,,18.2
Georgia Institute of Technology,Thaddeus Young,GA,,,17.5
Georgia Institute of Technology,Thaddeus Young,GA,,,16.6
Georgia Institute of Technology,Thaddeus Young,GA,,,15.7
Georgia Institute of Technology,Thaddeus Young,GA,,,14.9
Georgia Institute of Technology,Thaddeus Young,GA,,,14.8
Georgia Institute of Technology,Thaddeus Young,GA,,,18.9
Georgia Institute of Technology,Thaddeus Young,GA,,,18.4
Georgia Institute of Technology,Thaddeus Young,GA,,,18.2
Georgia Institute of Technology,Thaddeus Young,GA,,,17.5
Georgia Institute of Technology,Thaddeus Young,GA,,,16.6
Georgia Institute of Technology,Thaddeus Young,GA,,,15.7
Georgia Institute of Technology,Thaddeus Young,GA,,,14.9
Georgia Institute of Technology,Thaddeus Young,GA,,,14.8
Georgia Institute of Technology,Anthony Morrow,GA,,,14.8
Georgia Institute of Technology,Anthony Morrow,GA,,,13.9
Georgia Institute of Technology,Anthony Morrow,GA,,,13.1
Georgia Institute of Technology,Anthony Morrow,GA,,,12.1
Georgia Institute of Technology,Anthony Morrow,GA,,,12
Georgia Institute of Technology,Anthony Morrow,GA,,,10.7
Georgia Institute of Technology,Anthony Morrow,GA,,,10.1
Georgia Institute of Technology,Anthony Morrow,GA,,,14.8
Georgia Institute of Technology,Anthony Morrow,GA,,,13.9
Georgia Institute of Technology,Anthony Morrow,GA,,,13.1
Georgia Institute of Technology,Anthony Morrow,GA,,,12.1
Georgia Institute of Technology,Anthony Morrow,GA,,,12
Georgia Institute of Technology,Anthony Morrow,GA,,,10.7
Georgia Institute of Technology,Anthony Morrow,GA,,,10.1
Georgia Institute of Technology,Derrick Favors,GA,,,21.8
Georgia Institute of Technology,Derrick Favors,GA,,,21.6
Georgia Institute of Technology,Derrick Favors,GA,,,19
Georgia Institute of Technology,Derrick Favors,GA,,,18.8
Georgia Institute of Technology,Derrick Favors,GA,,,17.5
Georgia Institute of Technology,Derrick Favors,GA,,,17.1
Georgia Institute of Technology,Derrick Favors,GA,,,15.8
Georgia Institute of Technology,Derrick Favors,GA,,,13.8
Georgia Institute of Technology,Derrick Favors,GA,,,21.8
Georgia Institute of Technology,Derrick Favors,GA,,,21.6
Georgia Institute of Technology,Derrick Favors,GA,,,19
Georgia Institute of Technology,Derrick Favors,GA,,,18.8
Georgia Institute of Technology,Derrick Favors,GA,,,17.5
Georgia Institute of Technology,Derrick Favors,GA,,,17.1
Georgia Institute of Technology,Derrick Favors,GA,,,15.8
Georgia Institute of Technology,Derrick Favors,GA,,,13.8
Georgia Institute of Technology,Gani Lawal,GA,,,-9.1
Georgia Institute of Technology,Iman Shumpert,GA,,,11.7
Georgia Institute of Technology,Iman Shumpert,GA,,,11.4
Georgia Institute of Technology,Iman Shumpert,GA,,,10.8
Georgia Institute of Technology,Iman Shumpert,GA,,,9.6
Georgia Institute of Technology,Iman Shumpert,GA,,,9
Georgia Institute of Technology,Iman Shumpert,GA,,,8.4
Georgia Institute of Technology,Iman Shumpert,GA,,,6.4
Georgia Institute of Technology,Iman Shumpert,GA,,,11.7
Georgia Institute of Technology,Iman Shumpert,GA,,,11.4
Georgia Institute of Technology,Iman Shumpert,GA,,,10.8
Georgia Institute of Technology,Iman Shumpert,GA,,,9.6
Georgia Institute of Technology,Iman Shumpert,GA,,,9
Georgia Institute of Technology,Iman Shumpert,GA,,,8.4
Georgia Institute of Technology,Iman Shumpert,GA,,,6.4
Georgia Institute of Technology,Marcus Georges-Hunt,GA,,,10.2
Georgia Institute of Technology,Marcus Georges-Hunt,GA,,,6.9
Georgia Institute of Technology,Marcus Georges-Hunt,GA,,,10.2
Georgia Institute of Technology,Marcus Georges-Hunt,GA,,,6.9
Gonzaga University,Ronny Turiaf,WA,,,13.9
Gonzaga University,Ronny Turiaf,WA,,,13.6
Gonzaga University,Ronny Turiaf,WA,,,12.3
Gonzaga University,Ronny Turiaf,WA,,,9.4
Gonzaga University,Ronny Turiaf,WA,,,4.3
Gonzaga University,Ronny Turiaf,WA,,,13.9
Gonzaga University,Ronny Turiaf,WA,,,13.6
Gonzaga University,Ronny Turiaf,WA,,,12.3
Gonzaga University,Ronny Turiaf,WA,,,9.4
Gonzaga University,Ronny Turiaf,WA,,,4.3
Gonzaga University,Austin Daye,WA,,,13
Gonzaga University,Austin Daye,WA,,,12.9
Gonzaga University,Austin Daye,WA,,,11
Gonzaga University,Austin Daye,WA,,,8.2
Gonzaga University,Austin Daye,WA,,,7.1
Gonzaga University,Austin Daye,WA,,,13
Gonzaga University,Austin Daye,WA,,,12.9
Gonzaga University,Austin Daye,WA,,,11
Gonzaga University,Austin Daye,WA,,,8.2
Gonzaga University,Austin Daye,WA,,,7.1
Gonzaga University,Jeremy Pargo,WA,,,10.4
Gonzaga University,Jeremy Pargo,WA,,,4.4
Gonzaga University,Jeremy Pargo,WA,,,10.4
Gonzaga University,Jeremy Pargo,WA,,,4.4
Gonzaga University,Robert Sacre,WA,,,12.1
Gonzaga University,Robert Sacre,WA,,,10.9
Gonzaga University,Robert Sacre,WA,,,10.4
Gonzaga University,Robert Sacre,WA,,,12.1
Gonzaga University,Robert Sacre,WA,,,10.9
Gonzaga University,Robert Sacre,WA,,,10.4
Gonzaga University,Robert Sacre,WA,,,3.4
Gonzaga University,Elias Harris,WA,,,7.6
Gonzaga University,Elias Harris,WA,,,7.6
Gonzaga University,Kelly Olynyk,WA,,,17.8
Gonzaga University,Kelly Olynyk,WA,,,16.3
Gonzaga University,Kelly Olynyk,WA,,,15.9
Gonzaga University,Kelly Olynyk,WA,,,15.3
Gonzaga University,Kelly Olynyk,WA,,,15.2
Gonzaga University,Kelly Olynyk,WA,,,17.8
Gonzaga University,Kelly Olynyk,WA,,,16.3
Gonzaga University,Kelly Olynyk,WA,,,15.9
Gonzaga University,Kelly Olynyk,WA,,,15.3
Gonzaga University,Kelly Olynyk,WA,,,15.2
Gonzaga University,David Stockton,WA,,,10.8
Gonzaga University,David Stockton,WA,,,10.8
Gonzaga University,Domantas Sabonis,WA,,,17.5
Gonzaga University,Domantas Sabonis,WA,,,6.9
Gonzaga University,Domantas Sabonis,WA,,,17.5
Gonzaga University,Domantas Sabonis,WA,,,6.9
Gonzaga University,Kyle Wiltjer,WA,,,6.7
Gonzaga University,Kyle Wiltjer,WA,,,6.7
Grambling State University,Willie Reed,LA,,,19.2
Grambling State University,Willie Reed,LA,,,19.2
Grambling State University,Willie Reed,LA,,,17.1
Grambling State University,Willie Reed,LA,,,19.2
Grambling State University,Willie Reed,LA,,,19.2
Grambling State University,Willie Reed,LA,,,17.1
Harvard University,Jeremy Lin,MA,,,19.9
Harvard University,Jeremy Lin,MA,,,19.2
Harvard University,Jeremy Lin,MA,,,15.9
Harvard University,Jeremy Lin,MA,,,15.6
Harvard University,Jeremy Lin,MA,,,14.9
Harvard University,Jeremy Lin,MA,,,14.8
Harvard University,Jeremy Lin,MA,,,14.3
Harvard University,Jeremy Lin,MA,,,13.8
Harvard University,Jeremy Lin,MA,,,19.9
Harvard University,Jeremy Lin,MA,,,19.2
Harvard University,Jeremy Lin,MA,,,15.9
Harvard University,Jeremy Lin,MA,,,15.6
Harvard University,Jeremy Lin,MA,,,14.9
Harvard University,Jeremy Lin,MA,,,14.8
Harvard University,Jeremy Lin,MA,,,14.3
Harvard University,Jeremy Lin,MA,,,13.8
Hofstra University,Charles Jenkins,NY,,,12.4
Hofstra University,Charles Jenkins,NY,,,7.5
Hofstra University,Charles Jenkins,NY,,,12.4
Hofstra University,Charles Jenkins,NY,,,7.5
Idaho State University,Damien Wilkins,ID,,,12.5
Idaho State University,Damien Wilkins,ID,,,11.4
Idaho State University,Damien Wilkins,ID,,,6.9
Idaho State University,Damien Wilkins,ID,,,4.9
Idaho State University,Damien Wilkins,ID,,,12.5
Idaho State University,Damien Wilkins,ID,,,11.4
Idaho State University,Damien Wilkins,ID,,,6.9
Idaho State University,Damien Wilkins,ID,,,4.9
Indiana University,Jared Jeffries,,,,10.9
Indiana University,Jared Jeffries,,,,8
Indiana University,Jared Jeffries,,,,10.9
Indiana University,Jared Jeffries,,,,8
Indiana University,Jared Jeffries,,,,2.4
Indiana University,Eric Gordon,,,,19.2
Indiana University,Eric Gordon,,,,18.5
Indiana University,Eric Gordon,,,,15.4
Indiana University,Eric Gordon,,,,15.2
Indiana University,Eric Gordon,,,,14.9
Indiana University,Eric Gordon,,,,13.5
Indiana University,Eric Gordon,,,,13.2
Indiana University,Eric Gordon,,,,12.7
Indiana University,Eric Gordon,,,,19.2
Indiana University,Eric Gordon,,,,18.5
Indiana University,Eric Gordon,,,,15.4
Indiana University,Eric Gordon,,,,15.2
Indiana University,Eric Gordon,,,,14.9
Indiana University,Eric Gordon,,,,13.5
Indiana University,Eric Gordon,,,,13.2
Indiana University,Eric Gordon,,,,12.7
Indiana University,Keith Benson,,,,6
Indiana University,Keith Benson,,,,6
Indiana University,Isaiah Thomas,,,,21.5
Indiana University,Isaiah Thomas,,,,20.6
Indiana University,Isaiah Thomas,,,,20.5
Indiana University,Isaiah Thomas,,,,17.6
Indiana University,Isaiah Thomas,,,,17.5
Indiana University,Isaiah Thomas,,,,12.6
Indiana University,Isaiah Thomas,,,,21.5
Indiana University,Isaiah Thomas,,,,20.6
